50000,100000,150000,200000,250000,300000,350000,400000,450000,500000,1000000
0.011299435028248588,0.022727272727272728,0.030168589174800354,0.07240437158469945,0.06466512702078522,0.10135135135135136,0.17553191489361702,0.22727272727272727,0.21100917431192662,0.3333333333333333,0.4070175438596491
0.03822975517890772,0.07080419580419581,0.09760425909494233,0.12431693989071038,0.15935334872979215,0.17905405405405406,0.18085106382978725,0.24675324675324675,0.26605504587155965,0.2222222222222222,0.2807017543859649
0.07589453860640301,0.12412587412587413,0.16770186335403728,0.1762295081967213,0.21709006928406466,0.2195945945945946,0.20212765957446807,0.2532467532467532,0.26605504587155965,0.2777777777777778,0.24561403508771928
0.06911487758945387,0.11363636363636363,0.1419698314108252,0.15437158469945356,0.15011547344110854,0.19594594594594594,0.19148936170212766,0.08441558441558442,0.10091743119266056,0.09722222222222222,0.06666666666666667
0.07589453860640301,0.10620629370629371,0.13842058562555457,0.16666666666666666,0.14549653579676675,0.11486486486486487,0.1276595744680851,0.09740259740259741,0.1559633027522936,0.06944444444444445,0.0
0.0807909604519774,0.09615384615384616,0.1251109139307897,0.10382513661202186,0.13163972286374134,0.12162162162162163,0.09042553191489362,0.09090909090909091,0.0,0.0,0.0
0.10602636534839925,0.11756993006993006,0.13398402839396628,0.1092896174863388,0.06928406466512702,0.057432432432432436,0.031914893617021274,0.0,0.0,0.0,0.0
0.14444444444444443,0.12062937062937062,0.08074534161490683,0.05191256830601093,0.023094688221709007,0.010135135135135136,0.0,0.0,0.0,0.0,0.0
0.14821092278719397,0.09615384615384616,0.03637976929902396,0.02459016393442623,0.023094688221709007,0.0,0.0,0.0,0.0,0.0,0.0
0.25009416195856876,0.131993006993007,0.04791481810115351,0.01639344262295082,0.016166281755196306,0.0,0.0,0.0,0.0,0.0,0.0
