SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
15742,15743,4399,FL-00140,PORT ST JOE,32456,BAY,FL,644164,533473,110691,40000,0,40000
15742,15743,4399,FL-00140,PORT ST JOE,32456,FRANKLIN,FL,5510,0,5510,0,0,0
15742,15743,4399,FL-00140,PORT ST JOE,32456,GULF,FL,33540912,25067451,8473461,16474300,12325400,4148900
15742,15743,4399,FL-00140,QUINCY,32351,GADSDEN,FL,5321772,4724899,596873,2693900,2336300,357600
15742,15743,4399,FL-00140,QUINCY,32352,GADSDEN,FL,3144352,2773292,371060,1635800,1445500,190300
15742,15743,4399,FL-00140,QUINCY,32352,GULF,FL,96633,96633,0,89800,89800,0
15742,15743,4399,FL-00140,QUINCY,32353,GADSDEN,FL,69950,55050,14900,9600,9600,0
15742,15743,4399,FL-00140,SAINT GEORGE ISLAND,32328,FRANKLIN,FL,1280340,1071004,209336,783700,670000,113700
15742,15743,4399,FL-00140,SAINT MARKS,32355,WAKULLA,FL,384986,282656,102330,252700,176900,75800
15742,15743,4399,FL-00140,SAINT TERESA,32358,FRANKLIN,FL,15023,13373,1650,15100,13400,1700
15742,15743,4399,FL-00140,SNEADS,32460,JACKSON,FL,7765967,6692126,1073841,3727100,3117300,609800
15742,15743,4399,FL-00140,SOPCHOPPY,32358,WAKULLA,FL,358798,333008,25790,356300,330300,26000
15742,15743,4399,FL-00140,SOUTHPORT,32409,BAY,FL,17911801,14655278,3256523,10463200,8727400,1735800
15742,15743,4399,FL-00140,ST GEORGE ISL,32328,FRANKLIN,FL,110583,108933,1650,77200,75500,1700
15742,15743,4399,FL-00140,STEINHATCHEE,32359,TAYLOR,FL,27335,27335,0,0,0,0
15742,15743,4399,FL-00140,SUNNY HILLS,32428,WASHINGTON,FL,142793,108093,34700,77400,70700,6700
15742,15743,4399,FL-00140,TALLAHASSEE,32301,LEON,FL,363259,339918,23341,193600,178100,15500
15742,15743,4399,FL-00140,TALLAHASSEE,32303,LEON,FL,1897788,1609263,288525,1167100,1037600,129500
15742,15743,4399,FL-00140,TALLAHASSEE,32304,BAY,FL,115945,76545,39400,0,0,0
15742,15743,4399,FL-00140,TALLAHASSEE,32304,LEON,FL,220536,196006,24530,116300,97900,18400
15742,15743,4399,FL-00140,TALLAHASSEE,32305,LEON,FL,474409,396657,77752,316900,250300,66600
15742,15743,4399,FL-00140,TALLAHASSEE,32308,LEON,FL,162946,133091,29855,134600,110000,24600
15742,15743,4399,FL-00140,TALLAHASSEE,32309,LEON,FL,1114365,997208,117157,693900,623900,70000
15742,15743,4399,FL-00140,TALLAHASSEE,32310,LEON,FL,537202,425458,111744,278200,182000,96200
15742,15743,4399,FL-00140,TALLAHASSEE,32311,LEON,FL,198728,166708,32020,148500,118900,29600
15742,15743,4399,FL-00140,TALLAHASSEE,32312,LEON,FL,1360836,1204266,156570,906800,803000,103800
15742,15743,4399,FL-00140,TALLAHASSEE,32317,LEON,FL,233912,215062,18850,137000,136300,700
15742,15743,4399,FL-00140,TELOGIA,32360,LIBERTY,FL,54330,53200,1130,52700,51500,1200
15742,15743,4399,FL-00140,TYNDALL AFB,32403,BAY,FL,571968,0,571968,247600,0,247600
15742,15743,4399,FL-00140,VERNON,32462,WASHINGTON,FL,1166079,979424,186655,516300,479000,37300
15742,15743,4399,FL-00140,WAUSAU,32463,WASHINGTON,FL,102283,94733,7550,73900,73500,400
15742,15743,4399,FL-00140,WESTVILLE,32464,HOLMES,FL,207404,182244,25160,28900,22600,6300
15742,15743,4399,FL-00140,WEWAHITCHKA,32449,CALHOUN,FL,58643,54643,4000,25000,25000,0
15742,15743,4399,FL-00140,WEWAHITCHKA,32465,BAY,FL,8775,0,8775,0,0,0
15742,15743,4399,FL-00140,WEWAHITCHKA,32465,CALHOUN,FL,37152,34652,2500,0,0,0
15742,15743,4399,FL-00140,WEWAHITCHKA,32465,GULF,FL,15376388,13001535,2374853,8827600,7489200,1338400
15742,15743,4399,FL-00140,YOUNGSTOWN,32466,BAY,FL,30712251,25106079,5606172,17427200,14294800,3132400
15742,15743,4399,FL-00140,YOUNGSTOWN,32466,CALHOUN,FL,423830,378695,45135,351800,316000,35800
15742,15743,4399,FL-00140,YOUNGSTOWN,32466,WASHINGTON,FL,977135,818165,158970,756600,627500,129100
15744,15745,4400,GA-00108,ALBANY,31701,DOUGHERTY,GA,2709544,2251934,457610,1297800,1105100,192700
15744,15745,4400,GA-00108,ALBANY,31701,LEE,GA,361193,305501,55692,218600,176200,42400
15744,15745,4400,GA-00108,ALBANY,31702,DOUGHERTY,GA,24775,24145,630,0,0,0
15744,15745,4400,GA-00108,ALBANY,31705,DOUGHERTY,GA,5795458,4715087,1080371,3258500,2641600,616900
15744,15745,4400,GA-00108,ALBANY,31705,MITCHELL,GA,93343,72068,21275,53200,35000,18200
15744,15745,4400,GA-00108,ALBANY,31705,WORTH,GA,346325,309145,37180,192000,171300,20700
15744,15745,4400,GA-00108,ALBANY,31707,DOUGHERTY,GA,2922217,2221991,700226,1732600,1346700,385900
15744,15745,4400,GA-00108,ALBANY,31707,LEE,GA,113344,104534,8810,95400,90800,4600
15744,15745,4400,GA-00108,ALBANY,31721,DOUGHERTY,GA,6354119,5441054,913065,4065300,3625000,440300
15744,15745,4400,GA-00108,ALBANY,31721,LEE,GA,275259,243207,32052,177700,152200,25500
15744,15745,4400,GA-00108,ALBANY,31721,TERRELL,GA,22734,22734,0,22800,22800,0
15744,15745,4400,GA-00108,AMERICUS,31709,SUMTER,GA,1040882,924577,116305,625400,536000,89400
15744,15745,4400,GA-00108,AMERICUS,31719,SUMTER,GA,583946,531199,52747,253500,231100,22400
15744,15745,4400,GA-00108,ARABI,31712,CRISP,GA,122592,105504,17088,35200,32600,2600
15744,15745,4400,GA-00108,ARABI,31712,TURNER,GA,80793,80793,0,65200,65200,0
15744,15745,4400,GA-00108,ARLINGTON,39813,BAKER,GA,35981,23981,12000,0,0,0
15744,15745,4400,GA-00108,ARLINGTON,39813,CALHOUN,GA,371112,320706,50406,222300,191400,30900
15744,15745,4400,GA-00108,ARLINGTON,39813,EARLY,GA,279800,241342,38458,29300,26100,3200
15744,15745,4400,GA-00108,ASHBURN,31714,TURNER,GA,604220,541179,63041,319600,275700,43900
15744,15745,4400,GA-00108,ATTAPULGUS,39815,DECATUR,GA,558766,483316,75450,215600,175600,40000
15744,15745,4400,GA-00108,BACONTON,31716,MITCHELL,GA,1198635,1067092,131543,700000,644600,55400
15744,15745,4400,GA-00108,BAINBRIDGE,39817,DECATUR,GA,4414542,3735342,679200,2061700,1796900,264800
15744,15745,4400,GA-00108,BAINBRIDGE,39818,DECATUR,GA,83813,72025,11788,20400,20400,0
15744,15745,4400,GA-00108,BAINBRIDGE,39819,DECATUR,GA,5323751,4670565,653186,2819400,2509800,309600
15744,15745,4400,GA-00108,BARWICK,31720,THOMAS,GA,34547,31897,2650,25600,22900,2700
15744,15745,4400,GA-00108,BLAKELY,39823,EARLY,GA,3648607,3124850,523757,1711100,1423000,288100
15744,15745,4400,GA-00108,BLAKELY,39823,MILLER,GA,240264,208354,31910,143100,113500,29600
15744,15745,4400,GA-00108,BLAKELY,39823,SEMINOLE,GA,8456,8456,0,5900,5900,0
15744,15745,4400,GA-00108,BLUFFTON,39824,CLAY,GA,209181,168526,40655,71400,68900,2500
15744,15745,4400,GA-00108,BOSTON,31626,THOMAS,GA,45704,38504,7200,36200,29000,7200
15744,15745,4400,GA-00108,BRINSON,39825,DECATUR,GA,1135150,985563,149587,481800,400500,81300
15744,15745,4400,GA-00108,BRINSON,39825,SEMINOLE,GA,205887,179460,26427,131500,112800,18700
15744,15745,4400,GA-00108,BRONWOOD,39826,TERRELL,GA,113833,106333,7500,47400,39900,7500
15744,15745,4400,GA-00108,CAIRO,39827,GRADY,GA,334846,294161,40685,126900,102400,24500
15744,15745,4400,GA-00108,CAIRO,39828,GRADY,GA,980125,839980,140145,578900,489500,89400
15744,15745,4400,GA-00108,CAMILLA,31730,DECATUR,GA,4400,0,4400,0,0,0
15744,15745,4400,GA-00108,CAMILLA,31730,MITCHELL,GA,3266774,2749398,517376,1692900,1402400,290500
15744,15745,4400,GA-00108,CHULA,31733,TIFT,GA,7360,6240,1120,0,0,0
15744,15745,4400,GA-00108,CLIMAX,39834,DECATUR,GA,781882,714249,67633,373700,340000,33700
15744,15745,4400,GA-00108,COBB,31735,SUMTER,GA,96197,84817,11380,71100,59600,11500
15744,15745,4400,GA-00108,COLEMAN,39836,RANDOLPH,GA,151569,142869,8700,128800,120100,8700
15744,15745,4400,GA-00108,COLQUITT,39837,BAKER,GA,131723,91993,39730,67800,63500,4300
15744,15745,4400,GA-00108,COLQUITT,39837,DECATUR,GA,257663,234843,22820,113000,101800,11200
15744,15745,4400,GA-00108,COLQUITT,39837,EARLY,GA,37214,36714,500,25000,25000,0
15744,15745,4400,GA-00108,COLQUITT,39837,MILLER,GA,4746295,4101510,644785,1880300,1568800,311500
15744,15745,4400,GA-00108,CORDELE,31010,CRISP,GA,44206,37606,6600,0,0,0
15744,15745,4400,GA-00108,CORDELE,31015,CRISP,GA,2264833,1878614,386219,1163500,994400,169100
15744,15745,4400,GA-00108,CUTHBERT,39840,RANDOLPH,GA,949819,885794,64025,159800,144900,14900
15744,15745,4400,GA-00108,DAMASCUS,39841,BAKER,GA,17798,17688,110,17800,17700,100
15744,15745,4400,GA-00108,DAMASCUS,39841,EARLY,GA,312137,285127,27010,199600,183300,16300
15744,15745,4400,GA-00108,DAMASCUS,39841,MILLER,GA,30549,23724,6825,11900,5000,6900
15744,15745,4400,GA-00108,DAWSON,39842,TERRELL,GA,2405688,2120309,285379,1427500,1284800,142700
15744,15745,4400,GA-00108,DE SOTO,31743,LEE,GA,25349,17049,8300,25000,17000,8000
15744,15745,4400,GA-00108,DE SOTO,31743,SUMTER,GA,23761,14661,9100,23800,14700,9100
15744,15745,4400,GA-00108,DOERUN,31744,WORTH,GA,258438,211178,47260,118500,93400,25100
15744,15745,4400,GA-00108,DONALSONVILLE,39845,EARLY,GA,69888,63688,6200,0,0,0
15744,15745,4400,GA-00108,DONALSONVILLE,39845,MILLER,GA,810844,737584,73260,269200,221100,48100
15744,15745,4400,GA-00108,DONALSONVILLE,39845,SEMINOLE,GA,9475828,7873647,1602181,4203000,3461400,741600
15744,15745,4400,GA-00108,DUBLIN,31021,LAURENS,GA,864459,773029,91430,504900,436200,68700
15744,15745,4400,GA-00108,DUBLIN,31027,LAURENS,GA,16798,9888,6910,0,0,0
15744,15745,4400,GA-00108,DUBLIN,31040,LAURENS,GA,36022,25897,10125,0,0,0
15744,15745,4400,GA-00108,E DUBLIN,31027,LAURENS,GA,1700,0,1700,0,0,0
15744,15745,4400,GA-00108,EAST DUBLIN,31027,LAURENS,GA,131389,117689,13700,99000,88700,10300
15744,15745,4400,GA-00108,EDISON,39846,CALHOUN,GA,749995,687320,62675,407800,385100,22700
15744,15745,4400,GA-00108,EDISON,39846,CLAY,GA,20227,20227,0,20300,20300,0
15744,15745,4400,GA-00108,EDISON,39846,RANDOLPH,GA,8331,8181,150,0,0,0
15744,15745,4400,GA-00108,FORT GAINES,39851,CLAY,GA,333381,303706,29675,199200,178600,20600
15744,15745,4400,GA-00108,HELENA,31037,TELFAIR,GA,6664,6664,0,0,0,0
15744,15745,4400,GA-00108,IRON CITY,39859,MILLER,GA,63501,53521,9980,41600,33400,8200
15744,15745,4400,GA-00108,IRON CITY,39859,SEMINOLE,GA,1356144,1030411,325733,814900,597000,217900
15744,15745,4400,GA-00108,JAKIN,39861,EARLY,GA,919352,787762,131590,253600,207300,46300
15744,15745,4400,GA-00108,LEARY,39862,BAKER,GA,270258,206583,63675,161700,129400,32300
15744,15745,4400,GA-00108,LEARY,39862,CALHOUN,GA,439452,384872,54580,139100,124600,14500
15744,15745,4400,GA-00108,LEARY,39862,DOUGHERTY,GA,13175,0,13175,13200,0,13200
15744,15745,4400,GA-00108,LEESBURG,31763,DOUGHERTY,GA,96614,70989,25625,77600,61100,16500
15744,15745,4400,GA-00108,LEESBURG,31763,LEE,GA,5027305,4458789,568516,2662100,2305900,356200
15744,15745,4400,GA-00108,LESLIE,31764,SUMTER,GA,74850,68930,5920,60000,54000,6000
15744,15745,4400,GA-00108,MEIGS,31765,MITCHELL,GA,55707,54582,1125,32200,31600,600
15744,15745,4400,GA-00108,MEIGS,31765,THOMAS,GA,87354,79584,7770,50100,45600,4500
15744,15745,4400,GA-00108,MONTROSE,31065,LAURENS,GA,95535,94855,680,34900,34900,0
15744,15745,4400,GA-00108,MORGAN,39866,CALHOUN,GA,556329,460774,95555,292500,253700,38800
15744,15745,4400,GA-00108,MORRIS,39867,CLAY,GA,28868,28868,0,27800,27800,0
15744,15745,4400,GA-00108,NEWTON,39870,BAKER,GA,1427557,1346583,80974,428800,392100,36700
15744,15745,4400,GA-00108,OAKFIELD,31772,WORTH,GA,309517,257069,52448,145900,115300,30600
15744,15745,4400,GA-00108,OCHLOCKNEE,31773,GRADY,GA,33619,33219,400,0,0,0
15744,15745,4400,GA-00108,OCHLOCKNEE,31773,THOMAS,GA,82546,71511,11035,67000,56400,10600
15744,15745,4400,GA-00108,OMEGA,31775,TIFT,GA,25885,25885,0,20200,20200,0
15744,15745,4400,GA-00108,OMEGA,31775,WORTH,GA,43177,24727,18450,4800,0,4800
15744,15745,4400,GA-00108,PARROTT,39877,TERRELL,GA,40900,40250,650,9300,8900,400
15744,15745,4400,GA-00108,PELHAM,31779,GRADY,GA,54646,54646,0,39600,39600,0
15744,15745,4400,GA-00108,PELHAM,31779,MILLER,GA,20595,6795,13800,14700,900,13800
15744,15745,4400,GA-00108,PELHAM,31779,MITCHELL,GA,1137373,962433,174940,565400,490200,75200
15744,15745,4400,GA-00108,PITTS,31072,CRISP,GA,22679,21129,1550,19700,18100,1600
15744,15745,4400,GA-00108,PLAINS,31780,SUMTER,GA,293380,250325,43055,97100,73100,24000
15744,15745,4400,GA-00108,POULAN,31781,WORTH,GA,318515,296835,21680,216200,208300,7900
15744,15745,4400,GA-00108,RENTZ,31075,LAURENS,GA,14086,14086,0,0,0,0
15744,15745,4400,GA-00108,SALE CITY,31784,MITCHELL,GA,193228,162553,30675,32700,20100,12600
15744,15745,4400,GA-00108,SASSER,39885,TERRELL,GA,270234,202194,68040,170600,111600,59000
15744,15745,4400,GA-00108,SHELLMAN,39886,RANDOLPH,GA,293429,246824,46605,8900,8900,0
15744,15745,4400,GA-00108,SMITHVILLE,31787,LEE,GA,102203,77073,25130,37300,21500,15800
15744,15745,4400,GA-00108,SPARKS,31647,TIFT,GA,27205,26085,1120,0,0,0
15744,15745,4400,GA-00108,SUMNER,31789,WORTH,GA,54121,42421,11700,16300,15600,700
15744,15745,4400,GA-00108,SYCAMORE,31790,TURNER,GA,371639,328024,43615,208800,178500,30300
15744,15745,4400,GA-00108,SYLVESTER,31791,DOUGHERTY,GA,55539,53689,1850,43300,41400,1900
15744,15745,4400,GA-00108,SYLVESTER,31791,WORTH,GA,1574311,1268391,305920,698800,535900,162900
15744,15745,4400,GA-00108,THOMASVILLE,31757,THOMAS,GA,225617,195082,30535,69700,65000,4700
15744,15745,4400,GA-00108,THOMASVILLE,31792,GRADY,GA,40854,36479,4375,36200,31800,4400
15744,15745,4400,GA-00108,THOMASVILLE,31792,THOMAS,GA,666490,569115,97375,253700,208300,45400
15744,15745,4400,GA-00108,TIFTON,31793,TIFT,GA,206071,205371,700,107100,107100,0
15744,15745,4400,GA-00108,TIFTON,31794,BERRIEN,GA,28485,20355,8130,0,0,0
15744,15745,4400,GA-00108,TIFTON,31794,TIFT,GA,549418,473056,76362,406600,352500,54100
15744,15745,4400,GA-00108,TY TY,31795,TIFT,GA,115646,88486,27160,49200,25000,24200
15744,15745,4400,GA-00108,TY TY,31795,WORTH,GA,16081,16081,0,7500,7500,0
15744,15745,4400,GA-00108,VIENNA,31092,CRISP,GA,15177,14877,300,0,0,0
15744,15745,4400,GA-00108,WARWICK,31796,WORTH,GA,295172,245547,49625,176600,134000,42600
15744,15745,4400,GA-00108,WHIGHAM,39897,GRADY,GA,742304,614109,128195,312700,257200,55500
15782,15783,4404,MP-00009,CHAAN KANOA,96950,SAIPAN,MP,15200,0,15200,0,0,0
