SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
15438,15439,4353,CA-00282,CAMARILLO,93010,VENTURA,CA,98696,81696,17000,0,0,0
15438,15439,4353,CA-00282,CARPINTERIA,93013,SANTA BARBARA,CA,530446,432016,98430,236900,200000,36900
15438,15439,4353,CA-00282,CARPINTERIA,93013,VENTURA,CA,91950,0,91950,25000,0,25000
15438,15439,4353,CA-00282,CHULA VISTA,91911,SAN DIEGO,CA,24897,24897,0,0,0,0
15438,15439,4353,CA-00282,FALLBROOK,92028,SAN DIEGO,CA,11909981,9767341,2142640,3740600,3116500,624100
15438,15439,4353,CA-00282,KAGEL CANYON,91342,LOS ANGELES,CA,1937588,1638138,299450,111000,81000,30000
15438,15439,4353,CA-00282,LAKE VIEW TER,91342,LOS ANGELES,CA,118026,72026,46000,37300,37300,0
15438,15439,4353,CA-00282,LAKE VIEW TERRACE,91342,LOS ANGELES,CA,914119,781279,132840,251200,207300,43900
15438,15439,4353,CA-00282,LOS ANGELES,90047,LOS ANGELES,CA,3723,3198,525,3800,3200,600
15438,15439,4353,CA-00282,LOS ANGELES,90049,LOS ANGELES,CA,648099,518299,129800,0,0,0
15438,15439,4353,CA-00282,MALIBU,90265,LOS ANGELES,CA,45100,0,45100,0,0,0
15438,15439,4353,CA-00282,MONTECITO,93108,SANTA BARBARA,CA,16678995,14565030,2113965,3320000,2661900,658100
15438,15439,4353,CA-00282,MOORPARK,93021,VENTURA,CA,83600,0,83600,0,0,0
15438,15439,4353,CA-00282,NORTH HOLLYWOOD,91605,LOS ANGELES,CA,76397,66097,10300,63400,53100,10300
15438,15439,4353,CA-00282,OAK VIEW,93022,VENTURA,CA,102500,64320,38180,0,0,0
15438,15439,4353,CA-00282,OJAI,93023,VENTURA,CA,9255863,7741078,1514785,1789000,1452600,336400
15438,15439,4353,CA-00282,OJAI,93024,VENTURA,CA,265401,224201,41200,0,0,0
15438,15439,4353,CA-00282,OXNARD,93030,VENTURA,CA,22659,18089,4570,0,0,0
15438,15439,4353,CA-00282,PACOIMA,91331,LOS ANGELES,CA,56696,16146,40550,0,0,0
15438,15439,4353,CA-00282,SAN DIEGO,92122,VENTURA,CA,30200,0,30200,0,0,0
15438,15439,4353,CA-00282,SAN DIEGO,92126,SAN DIEGO,CA,42206,39161,3045,42300,39200,3100
15438,15439,4353,CA-00282,SANTA BARBARA,93103,SANTA BARBARA,CA,1264096,1141096,123000,240000,200000,40000
15438,15439,4353,CA-00282,SANTA BARBARA,93105,SANTA BARBARA,CA,24825,16975,7850,24900,17000,7900
15438,15439,4353,CA-00282,SANTA BARBARA,93108,SANTA BARBARA,CA,14197871,11993715,2204156,3035900,2546000,489900
15438,15439,4353,CA-00282,SANTA BARBARA,93108,VENTURA,CA,194757,184757,10000,173300,168300,5000
15438,15439,4353,CA-00282,SANTA BARBARA,93109,SANTA BARBARA,CA,1759808,1536083,223725,0,0,0
15438,15439,4353,CA-00282,SANTA BARBARA,93110,SANTA BARBARA,CA,47293,47293,0,25000,25000,0
15438,15439,4353,CA-00282,SANTA BARBARA,93111,SANTA BARBARA,CA,678370,608770,69600,0,0,0
15438,15439,4353,CA-00282,SANTA PAULA,93060,VENTURA,CA,12518077,10518957,1999120,2570100,2059300,510800
15438,15439,4353,CA-00282,SHADOW HILLS,91040,LOS ANGELES,CA,1569633,1369753,199880,329000,283000,46000
15438,15439,4353,CA-00282,SUN VALLEY,91352,LOS ANGELES,CA,98493,64893,33600,69400,63700,5700
15438,15439,4353,CA-00282,SUNLAND,91040,LOS ANGELES,CA,301041,230891,70150,135400,85200,50200
15438,15439,4353,CA-00282,SYLMAR,91342,LOS ANGELES,CA,3851934,3252024,599910,1029400,903000,126400
15438,15439,4353,CA-00282,VENTURA,93001,VENTURA,CA,15938451,13059033,2879418,2602700,2022500,580200
15438,15439,4353,CA-00282,VENTURA,93003,VENTURA,CA,130699749,113451058,17248691,22169000,19110000,3055000
15438,15439,4353,CA-00282,VENTURA,93004,VENTURA,CA,1328306,1140581,187725,0,0,0
15442,15443,,NY-00176,HOOSICK FALLS,12090,RENSSELAER,NY,25553,21673,3880,25000,21100,3900
15442,15443,,NY-00176,MORAVIA,13118,CAYUGA,NY,40945,40945,0,24600,24600,0
15442,15443,,NY-00176,PULASKI,13142,OSWEGO,NY,60773,60773,0,60800,60800,0
15442,15443,,NY-00176,VERNON,13476,ONEIDA,NY,9746,9746,0,0,0,0
15442,15443,,NY-00176,WEST SENECA,14224,ERIE,NY,27580,10545,17035,0,0,0
15446,15447,4357,AS-00007,OLOSEGA MANUA,96799,TERRITORY OF AMERICAN SAMOA,AS,21659,15459,6200,21700,15500,6200
15446,15447,4357,AS-00007,OTTOVILLE,96799,TERRITORY OF AMERICAN SAMOA,AS,12800,8800,4000,11900,7900,4000
15446,15447,4357,AS-00007,PAGO PAGO,96799,TERRITORY OF AMERICAN SAMOA,AS,27098489,20291265,6807224,9444600,6885300,2559300
15460,15461,,PA-00083,HOPWOOD,15445,FAYETTE,PA,79065,65165,13900,65600,56700,8900
15460,15461,,PA-00083,MCMURRAY,15317,WASHINGTON,PA,4440,4440,0,0,0,0
15460,15461,,PA-00083,TRAFFORD,15085,WESTMORELAND,PA,31496,25621,5875,25000,25000,0
15460,15461,,PA-00083,UNIONTOWN,15401,FAYETTE,PA,412261,317491,94770,126700,108400,18300
15466,15467,,NY-00182,PLATTSBURGH,12901,CLINTON,NY,228768,184568,44200,125900,83100,42800
15468,15469,,MI-00064,BERRIEN SPRINGS,49103,BERRIEN,MI,21123,17523,3600,16000,13800,2200
15468,15469,,MI-00064,BUCHANAN,49107,BERRIEN,MI,106607,89161,17446,81900,73300,8600
15468,15469,,MI-00064,EDWARDSBURG,49112,CASS,MI,72839,64839,8000,72900,64900,8000
15468,15469,,MI-00064,GALESBURG,49053,KALAMAZOO,MI,36031,9031,27000,36100,9100,27000
15468,15469,,MI-00064,KALAMAZOO,49001,KALAMAZOO,MI,13801,5146,8655,13900,5200,8700
15468,15469,,MI-00064,KALAMAZOO,49009,KALAMAZOO,MI,2378,2378,0,2400,2400,0
15468,15469,,MI-00064,KALAMAZOO,49048,KALAMAZOO,MI,107247,96227,11020,95400,84300,11100
15468,15469,,MI-00064,LANSING,48910,INGHAM,MI,2675,0,2675,0,0,0
15468,15469,,MI-00064,LANSING,48911,INGHAM,MI,5076,3901,1175,5100,3900,1200
15468,15469,,MI-00064,MISHAWAKA,46545,ST JOSEPH,IN,39523,34523,5000,37100,32100,5000
15468,15469,,MI-00064,NEW CARLISLE,46552,ST JOSEPH,IN,60411,44511,15900,56300,40400,15900
15468,15469,,MI-00064,NILES,49120,BERRIEN,MI,191759,142199,49560,23700,16300,7400
15468,15469,,MI-00064,NILES,49120,CASS,MI,5591,5591,0,5600,5600,0
15468,15469,,MI-00064,OKEMOS,48864,INGHAM,MI,22742,15142,7600,12800,5200,7600
15468,15469,,MI-00064,OMER,48749,ARENAC,MI,424182,231507,192675,165900,85900,80000
15468,15469,,MI-00064,OSCEOLA,46561,ST JOSEPH,IN,41457,29707,11750,33300,21500,11800
15468,15469,,MI-00064,PORTAGE,49002,KALAMAZOO,MI,12579,12579,0,12600,12600,0
15468,15469,,MI-00064,SAINT JOSEPH,49085,BERRIEN,MI,192987,177537,15450,159800,144300,15500
15468,15469,,MI-00064,SOUTH BEND,46601,ST JOSEPH,IN,3750,0,3750,3800,0,3800
15468,15469,,MI-00064,SOUTH BEND,46615,ST JOSEPH,IN,28330,26255,2075,28400,26300,2100
15468,15469,,MI-00064,SOUTH BEND,46617,ST JOSEPH,IN,48881,32906,15975,35900,19900,16000
15468,15469,,MI-00064,STANDISH,48658,ARENAC,MI,36480,31335,5145,36500,31300,5200
15468,15469,,MI-00064,STERLING,48659,ARENAC,MI,161521,107841,53680,68300,44600,23700
15468,15469,,MI-00064,STEVENSVILLE,49127,BERRIEN,MI,41244,34464,6780,36300,29500,6800
15468,15469,,MI-00064,THREE RIVERS,49093,SAINT JOSEPH,MI,11450,0,11450,0,0,0
15468,15469,,MI-00064,TURNER,48765,IOSCO,MI,56285,41290,14995,0,0,0
15468,15469,,MI-00064,VICKSBURG,49097,KALAMAZOO,MI,78531,71931,6600,78600,72000,6600
15468,15469,,MI-00064,WEST BRANCH,48661,OGEMAW,MI,60841,47281,13560,0,0,0
15470,15471,,CA-00284,PICO RIVERA,90660,LOS ANGELES,CA,365100,0,365100,134400,0,134400
15483,15484,,AL-00086,CULLMAN,35055,CULLMAN,AL,37172,36952,220,0,0,0
15483,15484,,AL-00086,DECATUR,35601,MORGAN,AL,335442,276729,58713,203000,164000,39000
15483,15484,,AL-00086,DECATUR,35603,MORGAN,AL,24635,23835,800,24700,23900,800
15483,15484,,AL-00086,HANCEVILLE,35077,CULLMAN,AL,14896,14676,220,0,0,0
15483,15484,,AL-00086,HARTSELLE,35640,MORGAN,AL,26284,26284,0,25000,25000,0
15483,15484,,AL-00086,HARVEST,35749,MADISON,AL,17642,16692,950,17700,16700,1000
15483,15484,,AL-00086,HUNTSVILLE,35816,MADISON,AL,25938,19263,6675,25000,19300,5700
15497,15498,4362,AL-00087,ANNISTON,36206,CALHOUN,AL,4150,2150,2000,2200,200,2000
15497,15498,4362,AL-00087,ANNISTON,36207,CALHOUN,AL,23682,5682,18000,0,0,0
15497,15498,4362,AL-00087,CULLMAN,35055,CULLMAN,AL,3482298,2548194,934104,979500,751200,228300
15497,15498,4362,AL-00087,CULLMAN,35057,CULLMAN,AL,317903,213228,104675,154500,124000,30500
15497,15498,4362,AL-00087,CULLMAN,35058,CULLMAN,AL,500,0,500,0,0,0
15497,15498,4362,AL-00087,GADSDEN,35901,ETOWAH,AL,17908,17908,0,11500,11500,0
15497,15498,4362,AL-00087,GADSDEN,35903,ETOWAH,AL,10004,10004,0,0,0,0
15497,15498,4362,AL-00087,HANCEVILLE,35077,CULLMAN,AL,37369,37369,0,2700,2700,0
15497,15498,4362,AL-00087,JACKSONVILLE,36265,CALHOUN,AL,5648049,4367090,1280959,1568300,1165300,403000
15497,15498,4362,AL-00087,OHATCHEE,36271,CALHOUN,AL,101734,84959,16775,76600,61500,15100
15497,15498,4362,AL-00087,PIEDMONT,36272,CALHOUN,AL,161425,154925,6500,14500,14500,0
15497,15498,4362,AL-00087,RAINBOW CITY,35906,ETOWAH,AL,1534838,1324983,209855,344400,294200,50200
15497,15498,4362,AL-00087,SOUTHSIDE,35907,ETOWAH,AL,1063952,884807,179145,464600,382200,82400
15497,15498,4362,AL-00087,WEAVER,36277,CALHOUN,AL,19945,17445,2500,20000,17500,2500
15497,15498,4362,AL-00087,WELLINGTON,36279,CALHOUN,AL,795997,704527,91470,262900,222900,40000
15501,15502,,MA-00072,BRANT ROCK,02020,PLYMOUTH,MA,24022,24022,0,20500,20500,0
15501,15502,,MA-00072,BROCKTON,02301,PLYMOUTH,MA,15420,15420,0,15500,15500,0
15501,15502,,MA-00072,CANTON,02021,NORFOLK,MA,20350,20350,0,20400,20400,0
15501,15502,,MA-00072,CARVER,02330,PLYMOUTH,MA,237280,208880,28400,161100,140200,20900
15501,15502,,MA-00072,COHASSET,02025,NORFOLK,MA,86600,50925,35675,0,0,0
15501,15502,,MA-00072,COHASSET,02025,PLYMOUTH,MA,10500,10500,0,10500,10500,0
15501,15502,,MA-00072,DUXBURY,02332,PLYMOUTH,MA,179065,90015,89050,49100,10600,38500
15501,15502,,MA-00072,HULL,02045,PLYMOUTH,MA,40779,37779,3000,40800,37800,3000
15501,15502,,MA-00072,LAKEVILLE,02347,PLYMOUTH,MA,34780,27180,7600,23100,15500,7600
15501,15502,,MA-00072,MARSHFIELD,02050,PLYMOUTH,MA,150465,145240,5225,119500,114200,5300
15501,15502,,MA-00072,N WEYMOUTH,02191,NORFOLK,MA,6358,6358,0,0,0,0
15501,15502,,MA-00072,NORTH WEYMOUTH,02191,NORFOLK,MA,106746,80856,25890,17700,0,17700
15501,15502,,MA-00072,PEMBROKE,02359,PLYMOUTH,MA,62211,59211,3000,0,0,0
15501,15502,,MA-00072,QUINCY,02169,NORFOLK,MA,646657,397342,249315,263500,121000,142500
15501,15502,,MA-00072,REVERE,02151,SUFFOLK,MA,8440,3440,5000,8500,3500,5000
15501,15502,,MA-00072,SCITUATE,02066,PLYMOUTH,MA,581240,499245,81995,272200,231900,40300
15501,15502,,MA-00072,SOUTH WEYMOUTH,02190,NORFOLK,MA,45437,43787,1650,45500,43800,1700
15501,15502,,MA-00072,STOUGHTON,02072,NORFOLK,MA,10072,10072,0,5100,5100,0
15501,15502,,MA-00072,WEYMOUTH,02188,NORFOLK,MA,75709,61659,14050,67000,52900,14100
15501,15502,,MA-00072,WINTHROP,02152,SUFFOLK,MA,225138,210258,14880,173600,162200,11400
15507,15508,,OK-00120,CAMARGO,73835,DEWEY,OK,530317,403842,126475,389900,309900,80000
15507,15508,,OK-00120,CANTON,73724,DEWEY,OK,239389,169089,70300,198500,158500,40000
15507,15508,,OK-00120,SEILING,73663,DEWEY,OK,44758,11593,33165,0,0,0
15507,15508,,OK-00120,TALOGA,73667,DEWEY,OK,20950,0,20950,21000,0,21000
15507,15508,,OK-00120,VICI,73859,DEWEY,OK,493542,408497,85045,238700,170700,68000
15507,15508,,OK-00120,WOODWARD,73801,WOODWARD,OK,491630,413405,78225,206800,172100,34700
15510,15511,,IL-00051,AROMA PARK,60910,KANKAKEE,IL,89755,74465,15290,57000,43500,13500
15510,15511,,IL-00051,DANVILLE,61832,VERMILION,IL,247110,177185,69925,76900,41600,35300
15510,15511,,IL-00051,FITHIAN,61844,VERMILION,IL,68349,52949,15400,68400,53000,15400
15510,15511,,IL-00051,GARY,46402,LAKE,IN,63062,54862,8200,63100,54900,8200
15510,15511,,IL-00051,GARY,46407,LAKE,IN,28501,23026,5475,5500,0,5500
15510,15511,,IL-00051,GARY,46408,LAKE,IN,96125,84225,11900,0,0,0
