SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
14165,14166,,HI-00032,HAKALAU,96710,HAWAII,HI,47459,42759,4700,0,0,0
14165,14166,,HI-00032,KEAAU,96749,HAWAII,HI,174193,165993,8200,119300,113900,5400
14165,14166,,HI-00032,KURTISTOWN,96760,HAWAII,HI,27767,27317,450,0,0,0
14165,14166,,HI-00032,MOUNTAIN VIEW,96771,HAWAII,HI,8248,8248,0,8300,8300,0
14165,14166,,HI-00032,OCEAN VIEW,96737,HAWAII,HI,5472,5472,0,5500,5500,0
14165,14166,,HI-00032,PAHOA,96778,HAWAII,HI,269222,248902,20320,106400,98700,7700
14169,14170,,NV-00031,LOGANDALE,89021,CLARK,NV,58254,54039,4215,15600,15300,300
14169,14170,,NV-00031,MOAPA,89025,CLARK,NV,168863,152738,16125,112000,105600,6400
14169,14170,,NV-00031,OVERTON,89040,CLARK,NV,220345,151008,69337,71500,58200,13300
14171,14172,,KY-00053,AUXIER,41602,FLOYD,KY,2016,2016,0,2100,2100,0
14171,14172,,KY-00053,BANNER,41603,FLOYD,KY,6180,4230,1950,6200,4300,1900
14171,14172,,KY-00053,BETSY LAYNE,41605,FLOYD,KY,27408,16008,11400,27500,16100,11400
14171,14172,,KY-00053,BETSY LAYNE,41605,PIKE,KY,4838,4838,0,4900,4900,0
14171,14172,,KY-00053,BEVINSVILLE,41606,FLOYD,KY,14024,14024,0,0,0,0
14171,14172,,KY-00053,DENVER,41222,JOHNSON,KY,32318,32318,0,32400,32400,0
14171,14172,,KY-00053,EAST POINT,41216,FLOYD,KY,228549,164934,63615,59300,42400,16900
14171,14172,,KY-00053,EMMALENA,41740,KNOTT,KY,46676,41876,4800,46700,41900,4800
14171,14172,,KY-00053,FLATGAP,41219,JOHNSON,KY,5516,5516,0,5600,5600,0
14171,14172,,KY-00053,HAGERHILL,41222,JOHNSON,KY,8208,8208,0,0,0,0
14171,14172,,KY-00053,INEZ,41224,MARTIN,KY,24799,24799,0,10300,10300,0
14171,14172,,KY-00053,IVEL,41642,FLOYD,KY,22424,22424,0,22500,22500,0
14171,14172,,KY-00053,MEALLY,41234,JOHNSON,KY,39607,39607,0,0,0,0
14171,14172,,KY-00053,OIL SPRINGS,41238,JOHNSON,KY,116624,78974,37650,195100,78700,37700
14171,14172,,KY-00053,PRESTONSBURG,41653,FLOYD,KY,162549,115204,47345,99500,60600,38900
14171,14172,,KY-00053,THELMA,41260,JOHNSON,KY,19730,19730,0,0,0,0
14171,14172,,KY-00053,TUTOR KEY,41263,JOHNSON,KY,57813,53038,4775,53000,48200,4800
14173,14174,4193,CA-00222,AMERICAN CANYON,94503,NAPA,CA,1055911,982331,73580,638100,592700,45400
14173,14174,4193,CA-00222,AMERICAN CYN,94503,NAPA,CA,35798,34198,1600,32800,31200,1600
14173,14174,4193,CA-00222,BENICIA,94510,SOLANO,CA,33695,32095,1600,0,0,0
14173,14174,4193,CA-00222,CALISTOGA,94515,NAPA,CA,37767,37767,0,22600,22600,0
14173,14174,4193,CA-00222,FAIRFIELD,94533,SOLANO,CA,18774,18774,0,18800,18800,0
14173,14174,4193,CA-00222,FAIRFIELD,94534,SOLANO,CA,40314,38179,2135,18200,18200,0
14173,14174,4193,CA-00222,NAPA,94558,NAPA,CA,26978832,23335976,3642856,17806100,15444400,2234700
14173,14174,4193,CA-00222,NAPA,94559,NAPA,CA,15447200,13947182,1500018,9963500,8572100,943500
14173,14174,4193,CA-00222,NAPA,94581,NAPA,CA,51260,47560,3700,36600,34100,2500
14173,14174,4193,CA-00222,OAKVILLE,94562,NAPA,CA,26800,26160,640,25000,25000,0
14173,14174,4193,CA-00222,SAINT HELENA,94574,NAPA,CA,114666,114666,0,64100,64100,0
14173,14174,4193,CA-00222,SPANISH FLAT,94558,NAPA,CA,9184,8734,450,5800,5300,500
14173,14174,4193,CA-00222,SUISUN CITY,94585,SOLANO,CA,18309,18309,0,17400,17400,0
14173,14174,4193,CA-00222,VACAVILLE,95687,SOLANO,CA,195653,192749,2904,194600,191700,2900
14173,14174,4193,CA-00222,VACAVILLE,95688,SOLANO,CA,19943,19093,850,0,0,0
14173,14174,4193,CA-00222,VACAVILLE,95696,SOLANO,CA,7374,7374,0,7400,7400,0
14173,14174,4193,CA-00222,VALLEJO,94589,SOLANO,CA,1057022,988167,68855,640800,608000,32800
14173,14174,4193,CA-00222,VALLEJO,94590,SOLANO,CA,1806087,1721622,84465,1053300,1010700,42600
14173,14174,4193,CA-00222,VALLEJO,94591,NAPA,CA,3320,0,3320,0,0,0
14173,14174,4193,CA-00222,VALLEJO,94591,SOLANO,CA,350596,331241,19355,123600,113700,9900
14173,14174,4193,CA-00222,VALLEJO,94592,SOLANO,CA,12192,9712,2480,12200,9800,2400
14173,14174,4193,CA-00222,YOUNTVILLE,94599,NAPA,CA,53396,36298,17098,26300,23000,3300
14188,14189,,UT-00034,PRICE,84501,CARBON,UT,534322,369247,165075,247800,148100,99700
14190,14191,,LA-00053,MONROE,71201,OUACHITA,LA,243358,224845,18513,205200,198100,7100
14190,14191,,LA-00053,MONROE,71202,OUACHITA,LA,180745,164495,16250,150600,135600,15000
14190,14191,,LA-00053,MONROE,71203,OUACHITA,LA,5479,5129,350,0,0,0
14190,14191,,LA-00053,WEST MONROE,71291,OUACHITA,LA,44584,44584,0,0,0,0
14190,14191,,LA-00053,WEST MONROE,71292,OUACHITA,LA,23019,20019,3000,0,0,0
14190,14191,,LA-00053,WEST MONROE,71294,OUACHITA,LA,27465,27465,0,27500,27500,0
14199,14200,,NY-00151,ALDEN,14004,ERIE,NY,136072,132022,4050,74300,70200,4100
14199,14200,,NY-00151,ALDEN,14004,WYOMING,NY,49729,49729,0,28900,28900,0
14199,14200,,NY-00151,AMHERST,14226,ERIE,NY,17516,17516,0,0,0,0
14199,14200,,NY-00151,ANGOLA,14006,ERIE,NY,156699,150199,6500,25800,25800,0
14199,14200,,NY-00151,BENNINGTON,14004,WYOMING,NY,33130,33130,0,6900,6900,0
14199,14200,,NY-00151,BUFFALO,14206,ERIE,NY,25029,23379,1650,23700,22100,1600
14199,14200,,NY-00151,BUFFALO,14208,ERIE,NY,22107,20107,2000,20200,20200,0
14199,14200,,NY-00151,BUFFALO,14210,ERIE,NY,95367,91567,3800,41500,37700,3800
14199,14200,,NY-00151,BUFFALO,14220,ERIE,NY,146849,145599,1250,62800,62800,0
14199,14200,,NY-00151,CHEEKTOWAGA,14215,ERIE,NY,6173,6173,0,0,0,0
14199,14200,,NY-00151,CHEEKTOWAGA,14225,ERIE,NY,15680,15680,0,14000,14000,0
14199,14200,,NY-00151,CHEEKTOWAGA,14227,ERIE,NY,70634,70634,0,34400,34400,0
14199,14200,,NY-00151,CORFU,14036,GENESEE,NY,84504,63129,21375,38700,30600,8100
14199,14200,,NY-00151,COWLESVILLE,14037,WYOMING,NY,96298,93048,3250,75000,72000,3000
14199,14200,,NY-00151,DEPEW,14043,ERIE,NY,101557,86957,14600,57800,48300,9500
14199,14200,,NY-00151,EAST AURORA,14052,ERIE,NY,102552,93627,8925,42900,41400,1500
14199,14200,,NY-00151,ELMA,14059,ERIE,NY,102144,100614,1530,93800,92300,1500
14199,14200,,NY-00151,HAMBURG,14075,ERIE,NY,113312,107467,5845,75100,70400,4700
14199,14200,,NY-00151,LAKE VIEW,14085,ERIE,NY,19726,19726,0,14000,14000,0
14199,14200,,NY-00151,LANCASTER,14086,ERIE,NY,27757,27757,0,14800,14800,0
14199,14200,,NY-00151,ORCHARD PARK,14127,ERIE,NY,120149,106149,14000,9300,9300,0
14199,14200,,NY-00151,S CHEEK,14227,ERIE,NY,15428,15428,0,0,0,0
14199,14200,,NY-00151,STRYKERSVILLE,14145,WYOMING,NY,99978,99528,450,0,0,0
14199,14200,,NY-00151,WEST SENECA,14224,ERIE,NY,254445,234945,19500,83200,68700,14500
14204,14205,,CA-00227,BELMONT,94002,SAN MATEO,CA,20540,0,20540,0,0,0
14204,14205,,CA-00227,BERKELEY,94707,ALAMEDA,CA,3859,3859,0,0,0,0
14204,14205,,CA-00227,DALY CITY,94014,SAN MATEO,CA,19768,19768,0,19800,19800,0
14204,14205,,CA-00227,DALY CITY,94015,SAN MATEO,CA,4609,4609,0,4700,4700,0
14204,14205,,CA-00227,HALF MOON BAY,94019,SAN MATEO,CA,35046,35046,0,35100,35100,0
14204,14205,,CA-00227,HILLSBOROUGH,94010,SAN MATEO,CA,11624,8924,2700,11700,9000,2700
14204,14205,,CA-00227,MENLO PARK,94025,SAN MATEO,CA,22542,22542,0,22600,22600,0
14204,14205,,CA-00227,MONTARA,94037,SAN MATEO,CA,21939,21939,0,22000,22000,0
14204,14205,,CA-00227,PACIFICA,94044,SAN MATEO,CA,71396,66371,5025,50400,45400,5000
14204,14205,,CA-00227,REDWOOD CITY,94062,SAN MATEO,CA,13678,12328,1350,13700,12400,1300
14204,14205,,CA-00227,REDWOOD CITY,94063,SAN MATEO,CA,41737,33537,8200,4100,0,4100
14204,14205,,CA-00227,S SAN FRAN,94080,SAN MATEO,CA,94102,64962,29140,94200,65000,29200
14204,14205,,CA-00227,SAN BRUNO,94066,SAN MATEO,CA,125260,122990,2270,130100,120400,2200
14204,14205,,CA-00227,SAN CARLOS,94070,SAN MATEO,CA,38420,38420,0,38500,38500,0
14204,14205,,CA-00227,SAN FRANCISCO,94112,SAN FRANCISCO,CA,40317,30437,9880,30500,30500,0
14204,14205,,CA-00227,SAN FRANCISCO,94122,SAN FRANCISCO,CA,16288,16288,0,14000,14000,0
14204,14205,,CA-00227,SAN MATEO,94401,SAN MATEO,CA,22804,22804,0,22900,22900,0
14204,14205,,CA-00227,SAN MATEO,94403,SAN MATEO,CA,20523,13898,6625,20600,13900,6700
14204,14205,,CA-00227,SOUTH SAN FRANCISCO,94080,SAN MATEO,CA,678737,461386,217351,477200,307000,170200
14208,14209,,CA-00228,CHICO,95973,BUTTE,CA,196079,152779,43300,0,0,0
14208,14209,,CA-00228,CORNING,96021,TEHAMA,CA,211416,191711,19705,180300,166400,13900
14208,14209,,CA-00228,LOS MOLINOS,96055,TEHAMA,CA,516311,405766,110545,200200,155900,44300
14208,14209,,CA-00228,PROBERTA,96078,TEHAMA,CA,121597,66172,55425,0,0,0
14208,14209,,CA-00228,RED BLUFF,96080,TEHAMA,CA,2382379,1739674,642705,1152600,948800,203800
14208,14209,,CA-00228,UKIAH,95482,MENDOCINO,CA,22521,22521,0,22600,22600,0
14213,14214,,MS-00075,COLUMBIA,39429,MARION,MS,1502349,1182859,319490,428800,320200,108600
14213,14214,,MS-00075,NEWHEBRON,39140,LAWRENCE,MS,28568,25418,3150,28600,25500,3100
14215,14216,,WA-00052,ABERDEEN,98520,GRAYS HARBOR,WA,527044,433545,93499,367100,282800,84300
14215,14216,,WA-00052,HOQUIAM,98550,GRAYS HARBOR,WA,200651,152446,48205,71800,33000,38800
14215,14216,,WA-00052,OCEAN SHORES,98569,GRAYS HARBOR,WA,4730,4730,0,4800,4800,0
14233,14234,,CA-00231,SAN FRANCISCO,94110,SAN FRANCISCO,CA,18515,0,18515,0,0,0
14239,14240,,CA-00233,BISHOP,93514,MONO,CA,1075522,916722,158800,331100,291100,40000
14239,14240,,CA-00233,SWALL MEADOWS,93514,MONO,CA,3333326,2689251,644075,724200,557300,166900
14259,14260,,RI-00013,EAST GREENWICH,02818,KENT,RI,368932,24922,344010,60200,0,60200
14263,14264,,OK-00091,BARTLESVILLE,74006,WASHINGTON,OK,30009,28622,1387,29700,28700,1000
14263,14264,,OK-00091,CHICKASHA,73018,GRADY,OK,11023,11023,0,11100,11100,0
14263,14264,,OK-00091,JENNINGS,74038,CREEK,OK,20993,20993,0,14000,14000,0
14263,14264,,OK-00091,LUTHER,73054,OKLAHOMA,OK,39344,39344,0,30900,30900,0
14263,14264,,OK-00091,OKLAHOMA CITY,73127,OKLAHOMA,OK,14774,14774,0,0,0,0
14263,14264,,OK-00091,OKLAHOMA CITY,73129,OKLAHOMA,OK,10385,10385,0,0,0,0
14263,14264,,OK-00091,OKLAHOMA CITY,73150,OKLAHOMA,OK,6932,6932,0,7000,7000,0
14263,14264,,OK-00091,OKLAHOMA CITY,73170,CLEVELAND,OK,4748,4748,0,4800,4800,0
14263,14264,,OK-00091,SAND SPRINGS,74063,OSAGE,OK,102798,91998,10800,50700,49200,1500
14263,14264,,OK-00091,SAND SPRINGS,74063,TULSA,OK,695445,460622,234823,135900,55700,80200
14263,14264,,OK-00091,SHAWNEE,74804,POTTAWATOMIE,OK,14485,11485,3000,14000,11500,2500
14263,14264,,OK-00091,TULSA,74107,TULSA,OK,12933,12933,0,0,0,0
14263,14264,,OK-00091,TULSA,74127,TULSA,OK,131261,127661,3600,83300,83300,0
14263,14264,,OK-00091,TULSA,74129,TULSA,OK,20494,20494,0,20500,20500,0
14266,14267,,NY-00158,SCHENECTADY,12305,SCHENECTADY,NY,79800,0,79800,25000,0,25000
14289,14290,,NY-00159,NEW YORK,10003,NEW YORK,NY,1860,0,1860,0,0,0
14291,14292,,VA-00056,BIG STONE GAP,24219,WISE,VA,16998,16998,0,14000,14000,0
14291,14292,,VA-00056,BLEDSOE,40810,HARLAN,KY,14144,12384,1760,0,0,0
14291,14292,,VA-00056,COEBURN,24230,WISE,VA,156484,125624,30860,132400,102900,29500
14291,14292,,VA-00056,DRYDEN,24243,LEE,VA,6636,6636,0,0,0,0
14291,14292,,VA-00056,EVARTS,40828,HARLAN,KY,42083,39983,2100,42200,40100,2100
14291,14292,,VA-00056,GULSTON,40830,HARLAN,KY,17461,17461,0,14000,14000,0
14291,14292,,VA-00056,HAYSI,24256,DICKENSON,VA,39292,39292,0,39300,39300,0
14291,14292,,VA-00056,JONESVILLE,24263,LEE,VA,4818,3318,1500,0,0,0
14291,14292,,VA-00056,KEOKEE,24265,LEE,VA,55775,45475,10300,0,0,0
14291,14292,,VA-00056,NORTON,24273,WISE,VA,16147,11107,5040,0,0,0
14291,14292,,VA-00056,PIKEVILLE,41501,PIKE,KY,53579,47524,6055,0,0,0
14291,14292,,VA-00056,POUND,24279,WISE,VA,22368,22368,0,22400,22400,0
14291,14292,,VA-00056,SAINT CHARLES,24282,LEE,VA,194506,194506,0,190000,190000,0
14291,14292,,VA-00056,WALLINS CREEK,40873,HARLAN,KY,26112,26112,0,0,0,0
14291,14292,,VA-00056,WISE,24293,WISE,VA,54286,54286,0,54300,54300,0
14293,14294,99999,FM-00003,COLONIA,96943,YAP,FM,20802,20117,685,0,0,0
14297,14298,4217,KY-00054,BEREA,40403,MADISON,KY,37514,37514,0,37600,37600,0
14297,14298,4217,KY-00054,CLEARFIELD,40313,ROWAN,KY,26996,20636,6360,9900,9900,0
14297,14298,4217,KY-00054,FAIRDALE,40118,JEFFERSON,KY,182518,135308,47210,83400,37600,45800
14297,14298,4217,KY-00054,FRANKFORT,40601,FRANKLIN,KY,235495,175832,59663,146600,107300,39300
14297,14298,4217,KY-00054,GEORGETOWN,40324,SCOTT,KY,232140,160590,71550,117500,73400,44100
14297,14298,4217,KY-00054,GRAYSON,41143,CARTER,KY,255829,210524,45305,121700,104200,17500
14297,14298,4217,KY-00054,HITCHINS,41146,CARTER,KY,18947,13717,5230,6300,3000,3300
14297,14298,4217,KY-00054,ISONVILLE,41149,ELLIOTT,KY,38062,37462,600,38200,37600,600
14297,14298,4217,KY-00054,LOUISA,41230,LAWRENCE,KY,168628,141048,27580,103000,85900,17100
14297,14298,4217,KY-00054,LOUISVILLE,40203,JEFFERSON,KY,2750,0,2750,0,0,0
14297,14298,4217,KY-00054,LOUISVILLE,40204,JEFFERSON,KY,1570,0,1570,1600,0,1600
14297,14298,4217,KY-00054,LOUISVILLE,40205,JEFFERSON,KY,107963,65498,42465,48100,24100,24000
14297,14298,4217,KY-00054,LOUISVILLE,40207,JEFFERSON,KY,129856,88031,41825,21900,0,21900
14297,14298,4217,KY-00054,LOUISVILLE,40208,JEFFERSON,KY,15780,0,15780,0,0,0
14297,14298,4217,KY-00054,LOUISVILLE,40213,JEFFERSON,KY,925156,522221,402935,323700,146300,177400
14297,14298,4217,KY-00054,LOUISVILLE,40214,JEFFERSON,KY,443833,310353,133480,187900,100700,87200
14297,14298,4217,KY-00054,LOUISVILLE,40215,JEFFERSON,KY,111347,39376,71971,47500,19900,27600
14297,14298,4217,KY-00054,LOUISVILLE,40216,JEFFERSON,KY,72280,50715,21565,52000,33800,18200
14297,14298,4217,KY-00054,LOUISVILLE,40217,JEFFERSON,KY,15975,10600,5375,13500,8100,5400
14297,14298,4217,KY-00054,LOUISVILLE,40218,JEFFERSON,KY,580699,412164,168535,265900,149100,116800
14297,14298,4217,KY-00054,LOUISVILLE,40219,JEFFERSON,KY,1137512,607122,530390,572800,285900,286900
14297,14298,4217,KY-00054,LOUISVILLE,40220,JEFFERSON,KY,172485,125310,47175,126100,84400,41700
14297,14298,4217,KY-00054,LOUISVILLE,40228,JEFFERSON,KY,16465,11525,4940,16500,11600,4900
14297,14298,4217,KY-00054,LOUISVILLE,40229,JEFFERSON,KY,25672,14032,11640,6200,6200,0
14297,14298,4217,KY-00054,LOUISVILLE,40232,JEFFERSON,KY,43582,37482,6100,21600,15500,6100
14297,14298,4217,KY-00054,LOUISVILLE,40258,JEFFERSON,KY,108041,51711,56330,63600,37300,26300
14297,14298,4217,KY-00054,LOUISVILLE,40291,JEFFERSON,KY,117355,66555,50800,82300,42400,39900
14297,14298,4217,KY-00054,LOUISVILLE,40299,JEFFERSON,KY,53711,35036,18675,48100,32400,15700
14297,14298,4217,KY-00054,MOREHEAD,40351,ROWAN,KY,146676,112471,34205,35400,35400,0
14297,14298,4217,KY-00054,OWINGSVILLE,40360,BATH,KY,1960,1960,0,0,0,0
14297,14298,4217,KY-00054,PARIS,40361,BOURBON,KY,1368657,875692,492965,737400,423500,302000
14297,14298,4217,KY-00054,RICHMOND,40475,MADISON,KY,435098,366868,68230,181300,171900,9400
14297,14298,4217,KY-00054,SALT LICK,40371,BATH,KY,55689,42934,12755,8600,3100,5500
14297,14298,4217,KY-00054,SANDY HOOK,41171,ELLIOTT,KY,38185,17615,20570,28400,15300,13100
14297,14298,4217,KY-00054,SHARPSBURG,40374,BATH,KY,70344,62844,7500,23000,18300,4700
14297,14298,4217,KY-00054,SHIVELY,40216,JEFFERSON,KY,2000,0,2000,0,0,0
14297,14298,4217,KY-00054,ULYSSES,41264,LAWRENCE,KY,27084,24084,3000,25000,24100,900
14297,14298,4217,KY-00054,WEBBVILLE,41180,LAWRENCE,KY,20487,19287,1200,7100,5900,1200
14297,14298,4217,KY-00054,WILLARD,41181,CARTER,KY,9887,8487,1400,0,0,0
14301,14302,,FL-00105,JACKSONVILLE,32207,DUVAL,FL,45715,39215,6500,0,0,0
14301,14302,,FL-00105,JACKSONVILLE,32210,DUVAL,FL,26333,26333,0,14000,14000,0
14308,14309,,AL-00057,ASHFORD,36312,HOUSTON,AL,3167,3167,0,0,0,0
14308,14309,,AL-00057,COLUMBIA,36319,HOUSTON,AL,67801,67801,0,51200,51200,0
14308,14309,,AL-00057,COTTONDALE,32431,JACKSON,FL,9610,9610,0,9700,9700,0
14308,14309,,AL-00057,COTTONWOOD,36320,HOUSTON,AL,13834,13834,0,13900,13900,0
14308,14309,,AL-00057,DOTHAN,36301,GENEVA,AL,22429,19929,2500,22500,20000,2500
14308,14309,,AL-00057,DOTHAN,36301,HOUSTON,AL,289832,267478,22354,103900,100600,3300
14308,14309,,AL-00057,DOTHAN,36303,HOUSTON,AL,112996,99811,13185,99400,90300,9100
14308,14309,,AL-00057,DOTHAN,36305,HOUSTON,AL,112415,101555,10860,103000,92200,10800
14308,14309,,AL-00057,GORDON,36343,HOUSTON,AL,11785,11785,0,0,0,0
14308,14309,,AL-00057,HEADLAND,36345,HENRY,AL,1073,1073,0,0,0,0
14308,14309,,AL-00057,NEWTON,36352,HOUSTON,AL,6461,6461,0,0,0,0
14308,14309,,AL-00057,OZARK,36360,DALE,AL,2393,2393,0,0,0,0
14308,14309,,AL-00057,PANSEY,36370,HOUSTON,AL,134222,100322,33900,26800,25000,1800
14308,14309,,AL-00057,SLOCOMB,36375,GENEVA,AL,28548,28548,0,24800,24800,0
14308,14309,,AL-00057,WEBB,36376,HOUSTON,AL,26195,13195,13000,0,0,0
14328,14329,,NE-00064,DE WITT,68341,SALINE,NE,865191,628214,236977,509400,375700,133700
14328,14329,,NE-00064,DESHLER,68340,THAYER,NE,311101,238211,72890,215300,166500,48800
14328,14329,,NE-00064,FAIRBURY,68352,JEFFERSON,NE,23566,23566,0,23600,23600,0
14328,14329,,NE-00064,HARDY,68943,NUCKOLLS,NE,323319,248919,74400,171400,135800,35600
14328,14329,,NE-00064,HEBRON,68370,THAYER,NE,316506,265256,51250,292300,241000,51300
14328,14329,,NE-00064,LINCOLN,68504,LANCASTER,NE,9403,7403,2000,9500,7500,2000
14328,14329,,NE-00064,LINCOLN,68505,LANCASTER,NE,17243,15068,2175,17300,15100,2200
14328,14329,,NE-00064,LINCOLN,68506,LANCASTER,NE,18015,6855,11160,18100,6900,11200
14328,14329,,NE-00064,LINCOLN,68508,LANCASTER,NE,13600,0,13600,8600,0,8600
14328,14329,,NE-00064,LINCOLN,68510,LANCASTER,NE,13146,5646,7500,0,0,0
14328,14329,,NE-00064,LINCOLN,68512,LANCASTER,NE,74850,44900,29950,64300,44300,20000
14328,14329,,NE-00064,LINCOLN,68516,LANCASTER,NE,26213,19983,6230,24400,20000,4400
14328,14329,,NE-00064,SUPERIOR,68978,NUCKOLLS,NE,21406,19481,1925,21500,19500,2000
14328,14329,,NE-00064,WAVERLY,68462,LANCASTER,NE,66604,46844,19760,19800,0,19800
14330,14331,4222,OK-00092,ACHILLE,74720,BRYAN,OK,3890,3890,0,0,0,0
14330,14331,4222,OK-00092,ADA,74820,PONTOTOC,OK,934097,894594,39503,397000,387600,9400
14330,14331,4222,OK-00092,ADAIR,74330,MAYES,OK,5448,5448,0,4700,4700,0
