SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
13829,13830,4157,IL-00043,PENFIELD,61862,VERMILION,IL,23781,23781,0,14000,14000,0
13829,13830,4157,IL-00043,PEOTONE,60468,WILL,IL,44594,44594,0,27300,27300,0
13829,13830,4157,IL-00043,RANKIN,60960,VERMILION,IL,285425,271768,13657,0,0,0
13829,13830,4157,IL-00043,RANTOUL,61866,CHAMPAIGN,IL,553795,421145,132650,90300,90300,0
13829,13830,4157,IL-00043,SAINT ELMO,62458,FAYETTE,IL,167530,162700,4830,0,0,0
13829,13830,4157,IL-00043,SHOREWOOD,60404,WILL,IL,26671,21101,5570,0,0,0
13829,13830,4157,IL-00043,SPRING BAY,61611,WOODFORD,IL,6532,1732,4800,6600,1800,4800
13829,13830,4157,IL-00043,TUSCOLA,61953,DOUGLAS,IL,693568,497078,196490,246200,206200,40000
13829,13830,4157,IL-00043,WASHINGTON,61571,TAZEWELL,IL,70133204,55296401,14836803,17791300,14162100,3629200
13829,13830,4157,IL-00043,WEST LIBERTY,62475,JASPER,IL,36827,36527,300,22100,22100,0
13829,13830,4157,IL-00043,WESTVILLE,61883,VERMILION,IL,68291,57191,11100,41900,31600,10300
13867,13868,,CA-00215,BIG SUR,93920,MONTEREY,CA,1576743,1095678,481065,531700,400000,131700
13869,13870,,CT-00032,SHELTON,06484,FAIRFIELD,CT,57830,0,57830,33500,0,33500
13878,13879,,FL-00097,BOYNTON BEACH,33426,PALM BEACH,FL,69910,65660,4250,50400,46100,4300
13878,13879,,FL-00097,BOYNTON BEACH,33435,PALM BEACH,FL,70165,59095,11070,0,0,0
13878,13879,,FL-00097,BOYNTON BEACH,33436,PALM BEACH,FL,57623,55123,2500,52700,50200,2500
13878,13879,,FL-00097,CLEWISTON,33440,HENDRY,FL,35129,28494,6635,0,0,0
13878,13879,,FL-00097,DELRAY BEACH,33445,PALM BEACH,FL,206219,105724,100495,114600,74600,40000
13878,13879,,FL-00097,DELRAY BEACH,33446,PALM BEACH,FL,319268,120998,198270,162800,55000,107800
13878,13879,,FL-00097,DELRAY BEACH,33484,PALM BEACH,FL,173907,50959,122948,81200,13900,67300
13878,13879,,FL-00097,HOBE SOUND,33455,MARTIN,FL,29449,29449,0,29500,29500,0
13878,13879,,FL-00097,JUPITER,33478,PALM BEACH,FL,24066,24066,0,24100,24100,0
13878,13879,,FL-00097,LAKE PARK,33403,PALM BEACH,FL,4900,0,4900,4900,0,4900
13878,13879,,FL-00097,LAKE WORTH,33460,PALM BEACH,FL,19644,19644,0,19700,19700,0
13878,13879,,FL-00097,LAKE WORTH,33461,PALM BEACH,FL,4752,2952,1800,0,0,0
13878,13879,,FL-00097,LANTANA,33462,PALM BEACH,FL,160790,107650,53140,160900,107800,53100
13878,13879,,FL-00097,OKEECHOBEE,34974,OKEECHOBEE,FL,5595,5595,0,5600,5600,0
13878,13879,,FL-00097,WEST PALM BCH,33407,PALM BEACH,FL,6901,6701,200,0,0,0
13883,13884,,IN-00053,KOKOMO,46901,HOWARD,IN,130122,99903,30219,2100,2100,0
13883,13884,,IN-00053,KOKOMO,46902,HOWARD,IN,751598,619123,132475,378900,342300,36600
13883,13884,,IN-00053,LAFAYETTE,47909,TIPPECANOE,IN,21573,21573,0,0,0,0
13883,13884,,IN-00053,LOGANSPORT,46947,CASS,IN,11079,11079,0,11100,11100,0
13883,13884,,IN-00053,MARION,46952,GRANT,IN,199153,186953,12200,227800,187000,12200
13883,13884,,IN-00053,MELLOTT,47958,FOUNTAIN,IN,373036,298186,74850,203300,154500,48800
13883,13884,,IN-00053,RUSSIAVILLE,46979,HOWARD,IN,175002,165452,9550,9000,9000,0
13883,13884,,IN-00053,VEEDERSBURG,47987,FOUNTAIN,IN,105355,102285,3070,0,0,0
13883,13884,,IN-00053,WASHINGTON,47501,DAVIESS,IN,376512,308252,68260,201300,176400,24900
13892,13893,,NY-00140,WEST SENECA,14224,ERIE,NY,852338,539363,312975,525800,333800,158300
13924,13925,4168,WA-00039,ARLINGTON,98223,SNOHOMISH,WA,2466547,1831656,634891,944600,615900,158000
13927,13928,,NY-00141,NEW YORK,10035,NEW YORK,NY,21005,0,21005,0,0,0
13936,13937,,MS-00070,CROSBY,39633,AMITE,MS,12423,12123,300,12500,12200,300
13936,13937,,MS-00070,CROSBY,39633,WILKINSON,MS,144000,123110,20890,57700,53500,4200
13936,13937,,MS-00070,LIBERTY,39645,AMITE,MS,4965,4165,800,5000,4200,800
13936,13937,,MS-00070,NATCHEZ,39120,ADAMS,MS,104707,102407,2300,86600,86600,0
13936,13937,,MS-00070,WOODVILLE,39669,WILKINSON,MS,42688,26433,16255,0,0,0
13940,13941,,MS-00071,COLLINS,39428,COVINGTON,MS,114887,108937,5950,102800,97100,5700
13940,13941,,MS-00071,D LO,39062,SIMPSON,MS,83285,77585,5700,8400,2700,5700
13940,13941,,MS-00071,LAUREL,39443,JONES,MS,3000,0,3000,3000,0,3000
13940,13941,,MS-00071,MOUNT OLIVE,39119,COVINGTON,MS,86846,86221,625,68500,68200,300
13940,13941,,MS-00071,PINOLA,39149,SIMPSON,MS,40045,26821,13224,26600,22600,4000
13940,13941,,MS-00071,TAYLORSVILLE,39168,COVINGTON,MS,20400,0,20400,16100,0,16100
13940,13941,,MS-00071,TAYLORSVILLE,39168,SMITH,MS,12710,0,12710,9300,0,9300
13942,13943,,AL-00053,BESSEMER,35020,JEFFERSON,AL,10253,9263,990,10300,9300,1000
13942,13943,,AL-00053,BIRMINGHAM,35205,JEFFERSON,AL,25516,15446,10070,25600,15500,10100
13942,13943,,AL-00053,BIRMINGHAM,35209,JEFFERSON,AL,16275,0,16275,0,0,0
13942,13943,,AL-00053,BIRMINGHAM,35211,JEFFERSON,AL,6400,6400,0,6400,6400,0
13942,13943,,AL-00053,HOMEWOOD,35209,JEFFERSON,AL,85156,11726,73430,34700,11800,22900
13942,13943,,AL-00053,HOOVER,35226,JEFFERSON,AL,38365,34010,4355,38300,34000,4300
13942,13943,,AL-00053,PELHAM,35124,SHELBY,AL,61536,29541,31995,0,0,0
13957,13958,4174,AR-00070,CONWAY,72032,FAULKNER,AR,6164820,4320232,1844588,1839800,1420500,343700
13957,13958,4174,AR-00070,JUDSONIA,72081,WHITE,AR,63795,34295,29500,0,0,0
13957,13958,4174,AR-00070,LITTLE ROCK,72223,PULASKI,AR,217804,190779,27025,79600,72900,6700
13957,13958,4174,AR-00070,MAYFLOWER,72106,FAULKNER,AR,11613441,8663283,2950158,2679200,1900500,778700
13957,13958,4174,AR-00070,PANGBURN,72121,WHITE,AR,112702,109652,3050,0,0,0
13957,13958,4174,AR-00070,PARON,72122,PULASKI,AR,1265419,1036669,228750,436100,387200,48900
13957,13958,4174,AR-00070,POCAHONTAS,72455,RANDOLPH,AR,21285,17735,3550,6500,4300,2200
13957,13958,4174,AR-00070,ROLAND,72135,PULASKI,AR,1138296,950500,187796,294600,249300,45300
13957,13958,4174,AR-00070,SEARCY,72143,WHITE,AR,976183,785868,190315,523900,449400,74500
13957,13958,4174,AR-00070,VILONIA,72173,FAULKNER,AR,9560235,6902803,2657432,2942800,2193200,749600
13957,13958,4174,AR-00070,WARM SPRINGS,72478,RANDOLPH,AR,18108,18108,0,17500,17500,0
13959,13960,4175,MS-00072,BRANDON,39042,RANKIN,MS,92461,90661,1800,81400,81400,0
13959,13960,4175,MS-00072,BRANDON,39047,RANKIN,MS,38784,38784,0,28800,28800,0
13959,13960,4175,MS-00072,CANTON,39046,MADISON,MS,13495,11575,1920,0,0,0
13959,13960,4175,MS-00072,CARTHAGE,39051,LEAKE,MS,283778,231678,52100,0,0,0
13959,13960,4175,MS-00072,COLUMBUS,39701,LOWNDES,MS,149708,132926,16782,98000,95500,2500
13959,13960,4175,MS-00072,COLUMBUS,39702,LOWNDES,MS,2252276,1915003,337273,805300,707700,97600
13959,13960,4175,MS-00072,COLUMBUS,39705,LOWNDES,MS,73707,73707,0,47700,47700,0
13959,13960,4175,MS-00072,FLORA,39071,MADISON,MS,25482,23982,1500,0,0,0
13959,13960,4175,MS-00072,GUNTOWN,38849,ITAWAMBA,MS,221468,221468,0,0,0,0
13959,13960,4175,MS-00072,GUNTOWN,38849,LEE,MS,988829,861069,127760,604700,528500,76200
13959,13960,4175,MS-00072,HEIDELBERG,39439,JONES,MS,373937,233637,140300,96200,74400,21800
13959,13960,4175,MS-00072,LAUREL,39440,JONES,MS,25292,25292,0,20600,20600,0
13959,13960,4175,MS-00072,LAUREL,39443,JONES,MS,1249188,1036923,212265,1043600,850400,134100
13959,13960,4175,MS-00072,LOUISVILLE,39339,WINSTON,MS,12349668,9542615,2807053,3869900,2934100,935800
13959,13960,4175,MS-00072,MADISON,39110,MADISON,MS,322240,263080,59160,240000,200000,40000
13959,13960,4175,MS-00072,MAGEE,39111,SIMPSON,MS,18673,16073,2600,0,0,0
13959,13960,4175,MS-00072,MANTACHIE,38855,ITAWAMBA,MS,1341075,1088346,252729,392800,311900,80900
13959,13960,4175,MS-00072,MARIETTA,38856,ITAWAMBA,MS,1817746,1570896,246850,713500,575200,138300
13959,13960,4175,MS-00072,MENDENHALL,39114,SIMPSON,MS,33159,27359,5800,32400,26600,5800
13959,13960,4175,MS-00072,NOXAPATER,39346,WINSTON,MS,770665,651045,119620,430900,379500,51400
13959,13960,4175,MS-00072,PEARL,39208,RANKIN,MS,440652,298212,142440,142700,112800,29900
13959,13960,4175,MS-00072,PHILADELPHIA,39350,WINSTON,MS,135526,82126,53400,120500,80500,40000
13959,13960,4175,MS-00072,SALTILLO,38866,LEE,MS,2170008,1835739,334269,1077600,938900,138700
13959,13960,4175,MS-00072,SHANNON,38868,LEE,MS,19124,19124,0,0,0,0
13959,13960,4175,MS-00072,SHUBUTA,39360,WAYNE,MS,104685,92935,11750,49800,38100,11700
13959,13960,4175,MS-00072,SOSO,39480,JONES,MS,18073,18073,0,18100,18100,0
13959,13960,4175,MS-00072,STEENS,39766,LOWNDES,MS,916,916,0,0,0,0
13959,13960,4175,MS-00072,TAYLORSVILLE,39168,JONES,MS,19381,14881,4500,14500,10000,4500
13959,13960,4175,MS-00072,TUPELO,38801,LEE,MS,3288367,2896936,391431,1300800,1114200,186600
13959,13960,4175,MS-00072,TUPELO,38802,LEE,MS,12483,0,12483,0,0,0
13959,13960,4175,MS-00072,TUPELO,38804,LEE,MS,7613029,6393741,1219288,3020600,2633300,387300
13959,13960,4175,MS-00072,VICKSBURG,39180,WARREN,MS,77276,72176,5100,58100,53500,4600
13959,13960,4175,MS-00072,WAYNESBORO,39367,WAYNE,MS,923430,739785,183645,300700,239200,61500
13967,13968,4176,AL-00054,ADAMSVILLE,35005,JEFFERSON,AL,306415,245949,60466,183200,157700,25500
13967,13968,4176,AL-00054,ATHENS,35611,LIMESTONE,AL,5785399,4726544,1058855,2384900,1898100,486800
13967,13968,4176,AL-00054,AXIS,36505,MOBILE,AL,6795,5745,1050,0,0,0
13967,13968,4176,AL-00054,BAY MINETTE,36507,BALDWIN,AL,204891,181416,23475,78100,78100,0
13967,13968,4176,AL-00054,BESSEMER,35020,JEFFERSON,AL,446816,417357,29459,95000,70700,8800
13967,13968,4176,AL-00054,BESSEMER,35022,JEFFERSON,AL,276190,229752,46438,93600,85700,7900
13967,13968,4176,AL-00054,BIRMINGHAM,35211,JEFFERSON,AL,6383,6383,0,6400,6400,0
13967,13968,4176,AL-00054,BIRMINGHAM,35212,JEFFERSON,AL,15014,15014,0,15100,15100,0
13967,13968,4176,AL-00054,BIRMINGHAM,35214,JEFFERSON,AL,58972,28247,30725,34500,3800,30700
13967,13968,4176,AL-00054,BIRMINGHAM,35217,JEFFERSON,AL,880,184,696,0,0,0
13967,13968,4176,AL-00054,BIRMINGHAM,35222,JEFFERSON,AL,15661,15661,0,0,0,0
13967,13968,4176,AL-00054,BIRMINGHAM,35234,JEFFERSON,AL,32105,32105,0,0,0,0
13967,13968,4176,AL-00054,BOAZ,35956,ETOWAH,AL,2085126,1749653,335473,919500,790800,128700
13967,13968,4176,AL-00054,BOAZ,35957,DE KALB,AL,606542,451145,155397,326400,249400,77000
13967,13968,4176,AL-00054,BOAZ,35957,ETOWAH,AL,260304,190529,69775,13100,13100,0
13967,13968,4176,AL-00054,BRIGHTON,35020,JEFFERSON,AL,1114,1114,0,0,0,0
13967,13968,4176,AL-00054,CHICKASAW,36611,MOBILE,AL,60920,56520,4400,11900,11900,0
13967,13968,4176,AL-00054,CHUNCHULA,36521,MOBILE,AL,2605,0,2605,0,0,0
13967,13968,4176,AL-00054,CITRONELLE,36522,MOBILE,AL,10294,10294,0,0,0,0
13967,13968,4176,AL-00054,COLLINSVILLE,35961,DE KALB,AL,10978,8810,2168,8700,8000,700
13967,13968,4176,AL-00054,COTTONDALE,35453,TUSCALOOSA,AL,153446,116346,37100,13600,13600,0
13967,13968,4176,AL-00054,CROSSVILLE,35962,DE KALB,AL,21962,17462,4500,0,0,0
13967,13968,4176,AL-00054,DAPHNE,36526,BALDWIN,AL,1794266,1407061,387205,816900,653400,163500
13967,13968,4176,AL-00054,DUNCANVILLE,35456,TUSCALOOSA,AL,21142,20862,280,2000,2000,0
13967,13968,4176,AL-00054,EIGHT MILE,36613,MOBILE,AL,80990,71395,9595,57300,54900,2400
13967,13968,4176,AL-00054,ELBERTA,36530,BALDWIN,AL,2346036,1621881,724155,901400,653000,248400
13967,13968,4176,AL-00054,FAIRFIELD,35064,JEFFERSON,AL,16305,16305,0,16400,16400,0
13967,13968,4176,AL-00054,FAIRHOPE,36532,BALDWIN,AL,2432803,1879949,552854,790200,590700,199500
13967,13968,4176,AL-00054,FOLEY,36535,BALDWIN,AL,4406484,2873772,1532712,1870300,1175600,694700
13967,13968,4176,AL-00054,GRAND BAY,36541,MOBILE,AL,59442,51657,7785,31400,23700,7700
13967,13968,4176,AL-00054,GRAYSVILLE,35073,JEFFERSON,AL,1270561,1002288,268273,581100,469900,111200
13967,13968,4176,AL-00054,GULF SHORES,36542,BALDWIN,AL,1395791,502281,893510,466000,208400,257600
13967,13968,4176,AL-00054,GULF SHORES,36547,BALDWIN,AL,67800,0,67800,26300,0,26300
13967,13968,4176,AL-00054,IRVINGTON,36544,MOBILE,AL,35769,30869,4900,29600,24700,4900
13967,13968,4176,AL-00054,KIMBERLY,35091,JEFFERSON,AL,319334,250586,68748,205900,177900,28000
13967,13968,4176,AL-00054,LILLIAN,36549,BALDWIN,AL,1142401,808913,333488,760300,502400,110300
13967,13968,4176,AL-00054,LOCUST FORK,35097,BLOUNT,AL,26208,26208,0,0,0,0
13967,13968,4176,AL-00054,LOXLEY,36551,BALDWIN,AL,206625,148775,57850,55900,52500,3400
13967,13968,4176,AL-00054,MAGNOLIA SPGS,36555,BALDWIN,AL,1120,0,1120,0,0,0
13967,13968,4176,AL-00054,MAGNOLIA SPRINGS,36555,BALDWIN,AL,684119,432907,251212,183700,95000,88700
13967,13968,4176,AL-00054,MOBILE,36603,MOBILE,AL,142022,112782,29240,84700,82500,2200
13967,13968,4176,AL-00054,MOBILE,36604,MOBILE,AL,100032,89082,10950,34000,34000,0
13967,13968,4176,AL-00054,MOBILE,36605,MOBILE,AL,489729,396934,92795,148700,141500,7200
13967,13968,4176,AL-00054,MOBILE,36606,MOBILE,AL,240465,189350,51115,99600,90000,9600
13967,13968,4176,AL-00054,MOBILE,36607,MOBILE,AL,99877,86637,13240,62100,61300,800
13967,13968,4176,AL-00054,MOBILE,36608,MOBILE,AL,379550,321015,58535,278400,273200,5200
13967,13968,4176,AL-00054,MOBILE,36609,MOBILE,AL,654783,489726,165057,304300,242600,61700
13967,13968,4176,AL-00054,MOBILE,36610,MOBILE,AL,138964,113004,25960,38800,36400,2400
13967,13968,4176,AL-00054,MOBILE,36612,MOBILE,AL,69052,54052,15000,13800,0,13800
13967,13968,4176,AL-00054,MOBILE,36617,MOBILE,AL,146769,116795,29974,32000,22900,9100
13967,13968,4176,AL-00054,MOBILE,36618,MOBILE,AL,230346,199541,30805,75300,67700,7600
13967,13968,4176,AL-00054,MOBILE,36619,MOBILE,AL,10693,10693,0,0,0,0
13967,13968,4176,AL-00054,MOBILE,36693,MOBILE,AL,65259,59288,5971,28700,25400,3300
13967,13968,4176,AL-00054,MOBILE,36695,MOBILE,AL,536302,405229,131073,214900,187800,27100
13967,13968,4176,AL-00054,MONTROSE,36559,BALDWIN,AL,66421,63621,2800,33100,30300,2800
13967,13968,4176,AL-00054,MOUNT VERNON,36560,MOBILE,AL,22531,22531,0,0,0,0
13967,13968,4176,AL-00054,ONEONTA,35121,BLOUNT,AL,1651592,1392612,258980,549600,440100,109500
13967,13968,4176,AL-00054,ORANGE BEACH,36561,BALDWIN,AL,888602,463243,425359,328400,135600,192800
13967,13968,4176,AL-00054,PERDIDO,36562,BALDWIN,AL,7995,7995,0,0,0,0
13967,13968,4176,AL-00054,PERDIDO BEACH,36530,BALDWIN,AL,20233,20233,0,20300,20300,0
13967,13968,4176,AL-00054,PHENIX CITY,36870,LEE,AL,13195,11795,1400,0,0,0
13967,13968,4176,AL-00054,POINT CLEAR,36564,BALDWIN,AL,22237,22237,0,0,0,0
13967,13968,4176,AL-00054,PRICHARD,36610,MOBILE,AL,55264,42819,12445,17800,17800,0
13967,13968,4176,AL-00054,ROBERTSDALE,36567,BALDWIN,AL,302333,205003,97330,104800,68000,36800
13967,13968,4176,AL-00054,ROSA,35121,BLOUNT,AL,107077,90477,16600,0,0,0
13967,13968,4176,AL-00054,SALEM,36874,LEE,AL,1066806,865496,201310,181100,179800,1300
13967,13968,4176,AL-00054,SARALAND,36571,MOBILE,AL,78036,73416,4620,37000,36100,900
13967,13968,4176,AL-00054,SARDIS CITY,35956,ETOWAH,AL,169241,102966,66275,52900,43000,9900
13967,13968,4176,AL-00054,SATSUMA,36572,MOBILE,AL,5943,5943,0,0,0,0
13967,13968,4176,AL-00054,SEMINOLE,36574,BALDWIN,AL,424463,287642,136821,177400,126200,51200
13967,13968,4176,AL-00054,SEMMES,36575,MOBILE,AL,4655,4655,0,0,0,0
13967,13968,4176,AL-00054,SILVERHILL,36576,BALDWIN,AL,1098079,663884,434195,651400,376000,275400
13967,13968,4176,AL-00054,SMITHS STATION,36877,LEE,AL,28560,21905,6655,28400,21700,6700
13967,13968,4176,AL-00054,SPANISH FORT,36527,BALDWIN,AL,120021,114486,5535,55600,50100,5500
13967,13968,4176,AL-00054,SPRINGVILLE,35146,BLOUNT,AL,215580,177055,38525,72300,43200,29100
13967,13968,4176,AL-00054,STOCKTON,36579,BALDWIN,AL,8455,8455,0,0,0,0
13967,13968,4176,AL-00054,SUMMERDALE,36580,BALDWIN,AL,1778690,1251686,527004,451600,328500,123100
13967,13968,4176,AL-00054,THEODORE,36582,MOBILE,AL,287585,240820,46765,137900,117300,20600
13967,13968,4176,AL-00054,TRUSSVILLE,35173,JEFFERSON,AL,55545,0,55545,0,0,0
13967,13968,4176,AL-00054,TUSCALOOSA,35401,TUSCALOOSA,AL,25566,25366,200,9900,9900,0
13967,13968,4176,AL-00054,TUSCALOOSA,35405,TUSCALOOSA,AL,210015,165815,44200,94800,55500,39300
13967,13968,4176,AL-00054,WARRIOR,35180,BLOUNT,AL,324786,280886,43900,17100,17100,0
13967,13968,4176,AL-00054,WHISTLER,36612,MOBILE,AL,55696,53876,1820,26100,24700,1400
13967,13968,4176,AL-00054,WILMER,36587,MOBILE,AL,10059,10059,0,0,0,0
13969,13970,,KS-00078,BAXTER SPRINGS,66713,CHEROKEE,KS,1079735,959849,119886,727800,656700,71100
13969,13970,,KS-00078,QUAPAW,74363,OTTAWA,OK,748979,678429,70550,644500,588000,56500
13969,13970,,KS-00078,WYANDOTTE,74370,OTTAWA,OK,18896,18896,0,14000,14000,0
13971,13972,4177,FL-00100,ALFORD,32420,JACKSON,FL,16362,15612,750,0,0,0
13971,13972,4177,FL-00100,BAGDAD,32530,SANTA ROSA,FL,41716,36416,5300,0,0,0
13971,13972,4177,FL-00100,BAKER,32531,OKALOOSA,FL,268242,218377,49865,74500,56100,18400
13971,13972,4177,FL-00100,BASCOM,32423,JACKSON,FL,4193,4193,0,3500,3500,0
13971,13972,4177,FL-00100,BELLVIEW,32526,ESCAMBIA,FL,156254,82564,73690,117800,62500,55300
13971,13972,4177,FL-00100,BLAKLEY AVE,32507,ESCAMBIA,FL,6740,6090,650,3300,2600,700
13971,13972,4177,FL-00100,CAMPBELLTON,32426,JACKSON,FL,31164,31164,0,27000,27000,0
13971,13972,4177,FL-00100,CANTONMENT,32533,ESCAMBIA,FL,13663732,7733986,5929746,7304700,4894500,2410200
13971,13972,4177,FL-00100,CRESTVIEW,32536,OKALOOSA,FL,648870,507201,141669,425600,332900,92700
13971,13972,4177,FL-00100,CRESTVIEW,32539,OKALOOSA,FL,525599,439599,86000,348300,287800,60500
13971,13972,4177,FL-00100,CRESTVIEW,32539,WALTON,FL,9413,9413,0,9500,9500,0
13971,13972,4177,FL-00100,DEFUNIAK SPRINGS,32433,WALTON,FL,89869,86129,3740,67000,63800,3200
