SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
12895,12896,1998,IA-00033,PACIFIC JUNCTION,51561,FREMONT,IA,191790,189790,2000,0,0,0
12895,12896,1998,IA-00033,PACIFIC JUNCTION,51561,MILLS,IA,328896,311846,17050,63200,61300,1900
12895,12896,1998,IA-00033,PERCIVAL,51648,FREMONT,IA,2460503,2337158,123345,1355400,1204100,66700
12895,12896,1998,IA-00033,SLOAN,51055,MONONA,IA,656632,637932,18700,315200,311000,4200
12895,12896,1998,IA-00033,THURMAN,51654,FREMONT,IA,118255,112280,5975,53900,49600,4300
12895,12896,1998,IA-00033,WHITING,51063,MONONA,IA,81194,77744,3450,68700,65300,3400
12897,12898,4040,PR-00016,JUANA DIAZ,00715,JUANA DIAZ,PR,7424,6674,750,7500,6700,800
12897,12898,4040,PR-00016,JUANA DIAZ,00795,JUANA DIAZ,PR,307654,250995,56659,94200,66100,28100
12897,12898,4040,PR-00016,NAGUABO,00718,NAGUABO,PR,141298,126673,14625,44100,36100,8000
12897,12898,4040,PR-00016,RIO BLANCO,00744,NAGUABO,PR,4345,2695,1650,4400,2700,1700
12897,12898,4040,PR-00016,YABUCOA,00767,YABUCOA,PR,983060,857315,125745,420900,384800,36100
12901,12902,,FL-00064,FT LAUDERDALE,33315,BROWARD,FL,6407,6407,0,6500,6500,0
12901,12902,,FL-00064,HOMESTEAD,33033,MIAMI-DADE,FL,13856,7856,6000,0,0,0
12901,12902,,FL-00064,MIAMI,33145,MIAMI-DADE,FL,47212,40537,6675,0,0,0
12901,12902,,FL-00064,OAKLAND PARK,33334,BROWARD,FL,11440,0,11440,0,0,0
12901,12902,,FL-00064,PLANTATION,33324,BROWARD,FL,47453,46023,1430,40000,38500,1500
12901,12902,,FL-00064,PLANTATION,33325,BROWARD,FL,323171,241046,82125,2300,0,2300
12901,12902,,FL-00064,SUNRISE,33323,BROWARD,FL,416223,343168,73055,104100,91200,12900
12901,12902,,FL-00064,SUNRISE,33325,BROWARD,FL,301658,242933,58725,123000,78200,40900
12901,12902,,FL-00064,WEST PARK,33023,BROWARD,FL,21563,18513,3050,0,0,0
12909,12910,4042,VA-00037,BARBOURSVILLE,22923,ORANGE,VA,3899,3899,0,0,0,0
12909,12910,4042,VA-00037,BRANDY STATION,22714,CULPEPER,VA,103201,100201,3000,93500,90500,3000
12909,12910,4042,VA-00037,BREMO BLUFF,23022,FLUVANNA,VA,31293,31293,0,29000,29000,0
12909,12910,4042,VA-00037,BUMPASS,23024,LOUISA,VA,261458,260263,1195,141100,140800,300
12909,12910,4042,VA-00037,BUMPASS,23024,SPOTSYLVANIA,VA,344042,325097,18945,163600,151900,11700
12909,12910,4042,VA-00037,CHARLOTTESVILLE,22901,ALBEMARLE,VA,29485,28935,550,13400,13400,0
12909,12910,4042,VA-00037,CHARLOTTESVILLE,22903,ALBEMARLE,VA,3204,3204,0,0,0,0
12909,12910,4042,VA-00037,CHARLOTTESVILLE,22911,ALBEMARLE,VA,72479,72204,275,38000,36700,300
12909,12910,4042,VA-00037,COLUMBIA,23038,FLUVANNA,VA,1375,1375,0,0,0,0
12909,12910,4042,VA-00037,COLUMBIA,23038,GOOCHLAND,VA,9482,9482,0,8700,8700,0
12909,12910,4042,VA-00037,CROZIER,23039,GOOCHLAND,VA,2427,2427,0,2500,2500,0
12909,12910,4042,VA-00037,CULPEPER,22701,CULPEPER,VA,214115,212965,1150,202600,201500,1100
12909,12910,4042,VA-00037,ESMONT,22937,ALBEMARLE,VA,21499,19249,2250,19500,17300,2200
12909,12910,4042,VA-00037,FORK UNION,23055,FLUVANNA,VA,115987,115712,275,50900,50900,0
12909,12910,4042,VA-00037,FREDERICKSBURG,22401,FREDERICKSBURG CITY,VA,100220,99060,1160,59100,58000,1100
12909,12910,4042,VA-00037,FREDERICKSBURG,22407,SPOTSYLVANIA,VA,419288,411488,7800,349200,341700,7500
12909,12910,4042,VA-00037,FREDERICKSBURG,22408,SPOTSYLVANIA,VA,300558,294278,6280,199100,192600,2000
12909,12910,4042,VA-00037,GOOCHLAND,23063,GOOCHLAND,VA,32176,32066,110,26500,26400,100
12909,12910,4042,VA-00037,GORDONSVILLE,22942,ALBEMARLE,VA,11707,11157,550,0,0,0
12909,12910,4042,VA-00037,GORDONSVILLE,22942,LOUISA,VA,132155,130580,1575,95100,93900,1200
12909,12910,4042,VA-00037,GORDONSVILLE,22942,ORANGE,VA,45589,45589,0,13100,13100,0
12909,12910,4042,VA-00037,GUM SPRING,23065,GOOCHLAND,VA,47846,47346,500,37200,36700,500
12909,12910,4042,VA-00037,KEENE,22946,ALBEMARLE,VA,6200,6200,0,6100,6100,0
12909,12910,4042,VA-00037,KENTS STORE,23084,FLUVANNA,VA,76559,75484,1075,56200,55100,1100
12909,12910,4042,VA-00037,KENTS STORE,23084,GOOCHLAND,VA,116682,111092,5590,80700,75200,5500
12909,12910,4042,VA-00037,KENTS STORE,23084,LOUISA,VA,61417,60892,525,38400,38400,0
12909,12910,4042,VA-00037,KESWICK,22947,ALBEMARLE,VA,69588,69038,550,54300,53800,500
12909,12910,4042,VA-00037,KING GEORGE,22485,KING GEORGE,VA,124439,124439,0,55400,55400,0
12909,12910,4042,VA-00037,LOCUST GROVE,22508,ORANGE,VA,474876,472576,2300,212400,171400,1500
12909,12910,4042,VA-00037,LOCUST GROVE,22508,SPOTSYLVANIA,VA,15885,15885,0,0,0,0
12909,12910,4042,VA-00037,LOUISA,23093,GOOCHLAND,VA,80046,79001,1045,31600,31300,300
12909,12910,4042,VA-00037,LOUISA,23093,LOUISA,VA,3891497,3749888,141609,2039800,1942900,96900
12909,12910,4042,VA-00037,MANAKIN SABOT,23103,GOOCHLAND,VA,45497,45497,0,40300,40300,0
12909,12910,4042,VA-00037,MINERAL,23117,GOOCHLAND,VA,8515,8515,0,0,0,0
12909,12910,4042,VA-00037,MINERAL,23117,LOUISA,VA,1594481,1551166,43315,1071600,1041800,29800
12909,12910,4042,VA-00037,MINERAL,23117,SPOTSYLVANIA,VA,157616,156316,1300,102200,100900,1300
12909,12910,4042,VA-00037,MONTPELIER,23192,LOUISA,VA,20475,20475,0,5300,5300,0
12909,12910,4042,VA-00037,ORANGE,22960,ORANGE,VA,54112,50737,3375,16700,16700,0
12909,12910,4042,VA-00037,PALMYRA,22963,FLUVANNA,VA,256669,253984,2685,140800,138600,2200
12909,12910,4042,VA-00037,PARTLOW,22534,SPOTSYLVANIA,VA,102846,100246,2600,74500,71900,2600
12909,12910,4042,VA-00037,RAPIDAN,22733,ORANGE,VA,6998,6998,0,5600,5600,0
12909,12910,4042,VA-00037,RHOADESVILLE,22542,ORANGE,VA,35496,34806,690,31600,30900,700
12909,12910,4042,VA-00037,RICHMOND,23238,GOOCHLAND,VA,170477,169927,550,0,0,0
12909,12910,4042,VA-00037,RIXEYVILLE,22737,CULPEPER,VA,86046,86046,0,76100,76100,0
12909,12910,4042,VA-00037,SANDY HOOK,23153,GOOCHLAND,VA,35812,35812,0,22900,22900,0
12909,12910,4042,VA-00037,SCOTTSVILLE,24590,FLUVANNA,VA,27445,27445,0,12100,12100,0
12909,12910,4042,VA-00037,SPOTSYLVANIA,22551,SPOTSYLVANIA,VA,332734,329044,3690,202700,200000,2700
12909,12910,4042,VA-00037,SPOTSYLVANIA,22553,SPOTSYLVANIA,VA,136974,133964,3010,114800,111800,3000
12909,12910,4042,VA-00037,TROY,22974,FLUVANNA,VA,67556,67206,350,20600,20600,0
12909,12910,4042,VA-00037,TROY,22974,LOUISA,VA,27814,27814,0,25500,25500,0
12909,12910,4042,VA-00037,UNIONVILLE,22567,ORANGE,VA,71520,71080,440,61800,61300,500
12909,12910,4042,VA-00037,WOODFORD,22580,SPOTSYLVANIA,VA,3289,3289,0,3300,3300,0
12909,12910,4042,VA-00037,ZION CROSSROADS,22942,LOUISA,VA,6745,6745,0,6800,6800,0
12911,12912,,MO-00051,SAINT CHARLES,63301,SAINT CHARLES,MO,73257,55517,17740,65700,48000,17700
12911,12912,,MO-00051,ST CHARLES,63301,SAINT CHARLES,MO,51842,33842,18000,51900,33900,18000
12917,12918,,VA-00039,ALEXANDRIA,22315,FAIRFAX,VA,106471,84296,22175,90900,68800,22100
12917,12918,,VA-00039,BELTSVILLE,20705,PRINCE GEORGES,MD,20277,19727,550,24300,19800,500
12917,12918,,VA-00039,CLIFTON,20124,FAIRFAX,VA,31432,29532,1900,0,0,0
12917,12918,,VA-00039,DALE CITY,22193,PRINCE WILLIAM,VA,9932,9932,0,7600,7600,0
12917,12918,,VA-00039,FAIRFAX,22030,FAIRFAX CITY,VA,36704,36104,600,11000,11000,0
12917,12918,,VA-00039,FAIRFAX,22031,FAIRFAX,VA,31329,31329,0,31400,31400,0
12917,12918,,VA-00039,FAIRFAX,22031,FAIRFAX CITY,VA,10244,10244,0,10300,10300,0
12917,12918,,VA-00039,FAIRFAX STATION,22039,FAIRFAX,VA,12975,12975,0,0,0,0
12917,12918,,VA-00039,FALLS CHURCH,22041,FAIRFAX,VA,28669,27119,1550,14000,14000,0
12917,12918,,VA-00039,FALLS CHURCH,22042,FAIRFAX,VA,19530,11830,7700,14000,6900,7100
12917,12918,,VA-00039,FT. WASHINGTON,20744,PRINCE GEORGES,MD,23299,21299,2000,21300,21300,0
12917,12918,,VA-00039,GAITHERSBURG,20878,MONTGOMERY,MD,18731,15231,3500,0,0,0
12917,12918,,VA-00039,LEESBURG,20175,LOUDOUN,VA,24805,24805,0,24900,24900,0
12917,12918,,VA-00039,LORTON,22079,FAIRFAX,VA,40389,22014,18375,40400,22100,18300
12917,12918,,VA-00039,MANASSAS,20112,PRINCE WILLIAM,VA,27673,25423,2250,27700,25500,2200
12917,12918,,VA-00039,OAKTON,22124,FAIRFAX,VA,14787,8537,6250,14000,8600,5400
12917,12918,,VA-00039,RESTON,20191,FAIRFAX,VA,40466,32786,7680,0,0,0
12917,12918,,VA-00039,SPRINGFIELD,22150,FAIRFAX,VA,9697,9697,0,8700,8700,0
12917,12918,,VA-00039,SPRINGFIELD,22151,FAIRFAX,VA,18641,18641,0,18700,18700,0
12917,12918,,VA-00039,SPRINGFIELD,22152,FAIRFAX,VA,75097,48772,26325,0,0,0
12917,12918,,VA-00039,TEMPLE HILLS,20748,PRINCE GEORGES,MD,20349,17299,3050,0,0,0
12917,12918,,VA-00039,TRIANGLE,22172,PRINCE WILLIAM,VA,7044,7044,0,0,0,0
12917,12918,,VA-00039,UPPER MARLBORO,20772,PRINCE GEORGES,MD,58795,45370,13425,54100,41000,13100
12917,12918,,VA-00039,WOODBRIDGE,22191,PRINCE WILLIAM,VA,976391,673361,303030,649000,472200,176800
12917,12918,,VA-00039,WOODBRIDGE,22192,PRINCE WILLIAM,VA,8406,8406,0,7800,7800,0
12917,12918,,VA-00039,WOODBRIDGE,22193,PRINCE WILLIAM,VA,6499,6499,0,6500,6500,0
12917,12918,,VA-00039,WOODRIDGE,22191,PRINCE WILLIAM,VA,91118,66618,24500,0,0,0
12919,12920,,FL-00066,CORAL SPRINGS,33071,BROWARD,FL,16214,16214,0,14000,14000,0
12919,12920,,FL-00066,FORT LAUDERDALE,33304,BROWARD,FL,59058,46243,12815,37200,27400,9800
12919,12920,,FL-00066,FORT LAUDERDALE,33305,BROWARD,FL,53142,43442,9700,48200,38500,9700
12919,12920,,FL-00066,FORT LAUDERDALE,33311,BROWARD,FL,72768,62718,10050,0,0,0
12919,12920,,FL-00066,FORT LAUDERDALE,33312,BROWARD,FL,7080,0,7080,0,0,0
12919,12920,,FL-00066,FORT LAUDERDALE,33315,BROWARD,FL,27315,16890,10425,3000,0,3000
12919,12920,,FL-00066,FT LAUDERDALE,33305,BROWARD,FL,44317,28317,16000,14000,0,14000
12919,12920,,FL-00066,FT LAUDERDALE,33315,BROWARD,FL,58135,36035,22100,15500,0,15500
12919,12920,,FL-00066,HOLLYWOOD,33021,BROWARD,FL,19517,19517,0,0,0,0
12919,12920,,FL-00066,LAUDERDALE LAKES,33311,BROWARD,FL,18426,18426,0,0,0,0
12919,12920,,FL-00066,MIAMI,33142,MIAMI-DADE,FL,44960,32770,12190,0,0,0
12919,12920,,FL-00066,MIAMI,33169,MIAMI-DADE,FL,14289,14289,0,0,0,0
12919,12920,,FL-00066,MIRAMAR,33025,BROWARD,FL,12209,12209,0,0,0,0
12919,12920,,FL-00066,TAMARAC,33321,BROWARD,FL,35505,33675,1830,35600,33700,1900
12919,12920,,FL-00066,WILTON MANORS,33305,BROWARD,FL,12600,10527,2073,11700,10600,1100
12919,12920,,FL-00066,WILTON MANORS,33311,BROWARD,FL,31258,31258,0,31300,31300,0
12936,12937,,NC-00038,LEXINGTON,27292,DAVIDSON,NC,748199,657605,90594,108900,71700,37200
12936,12937,,NC-00038,THOMASVILLE,27360,DAVIDSON,NC,30101,29201,900,0,0,0
12936,12937,,NC-00038,TRINITY,27370,RANDOLPH,NC,16357,16357,0,14000,14000,0
12938,12939,,MS-00052,LAUREL,39443,JONES,MS,279449,191769,87680,11100,0,11100
12938,12939,,MS-00052,TAYLORSVILLE,39168,SMITH,MS,13824,8949,4875,0,0,0
12953,12954,,MD-00017,PORT DEPOSIT,21904,CECIL,MD,50492,39717,10775,0,0,0
12955,12956,,OK-00057,CARNEY,74832,LINCOLN,OK,13046,13046,0,13100,13100,0
12955,12956,,OK-00057,CHANDLER,74834,LINCOLN,OK,5272,5272,0,0,0,0
12955,12956,,OK-00057,DALE,74851,POTTAWATOMIE,OK,139002,139002,0,214700,139100,0
12955,12956,,OK-00057,EDMOND,73012,OKLAHOMA,OK,14261,14261,0,14000,14000,0
12955,12956,,OK-00057,MCLOUD,74851,LINCOLN,OK,32486,32486,0,0,0,0
12955,12956,,OK-00057,MEEKER,74855,LINCOLN,OK,1216472,1190422,26050,776500,634700,18100
12955,12956,,OK-00057,MEEKER,74855,POTTAWATOMIE,OK,23711,23711,0,23300,23300,0
12955,12956,,OK-00057,OKLAHOMA CITY,73103,OKLAHOMA,OK,14609,14609,0,14000,14000,0
12955,12956,,OK-00057,OKLAHOMA CITY,73106,OKLAHOMA,OK,10040,10040,0,10100,10100,0
12955,12956,,OK-00057,OKLAHOMA CITY,73107,OKLAHOMA,OK,6990,6990,0,0,0,0
12955,12956,,OK-00057,OKLAHOMA CITY,73118,OKLAHOMA,OK,8572,7897,675,8600,7900,700
12955,12956,,OK-00057,OKLAHOMA CITY,73135,OKLAHOMA,OK,5134,5134,0,0,0,0
12955,12956,,OK-00057,PRAGUE,74860,OKFUSKEE,OK,20562,20562,0,0,0,0
12955,12956,,OK-00057,PRAGUE,74864,LINCOLN,OK,601744,587099,14645,329300,323500,5800
12955,12956,,OK-00057,SHAWNEE,74801,POTTAWATOMIE,OK,12882,12882,0,12900,12900,0
12955,12956,,OK-00057,SHAWNEE,74804,POTTAWATOMIE,OK,471892,468537,3355,496500,393800,3400
12955,12956,,OK-00057,STROUD,74079,LINCOLN,OK,26942,26942,0,27000,27000,0
12955,12956,,OK-00057,WELLSTON,74881,LINCOLN,OK,15205,15205,0,15300,15300,0
12957,12958,,NV-00014,RENO,89519,WASHOE,NV,216159,31989,184170,40000,0,40000
12963,12964,,CA-00181,BERKELEY,94704,ALAMEDA,CA,43675,0,43675,21900,0,21900
12963,12964,,CA-00181,BERKELEY,94705,ALAMEDA,CA,38500,0,38500,38500,0,38500
12967,12968,,CA-00182,ALHAMBRA,91801,LOS ANGELES,CA,85356,77956,7400,27600,25400,2200
12967,12968,,CA-00182,ALTADENA,91001,LOS ANGELES,CA,439469,430119,9350,289400,282800,6600
12967,12968,,CA-00182,ARCADIA,91006,LOS ANGELES,CA,27724,27724,0,27800,27800,0
12967,12968,,CA-00182,ARCADIA,91007,LOS ANGELES,CA,278498,247373,31125,180900,176000,4900
12967,12968,,CA-00182,BRADBURY,91008,LOS ANGELES,CA,26886,26886,0,0,0,0
12967,12968,,CA-00182,BURBANK,91506,LOS ANGELES,CA,18896,18896,0,0,0,0
12967,12968,,CA-00182,COLTON,92324,SAN BERNARDINO,CA,5109,5109,0,2600,2600,0
12967,12968,,CA-00182,DEVORE,92407,SAN BERNARDINO,CA,48914,48914,0,49000,49000,0
12967,12968,,CA-00182,EAGLE ROCK,90041,LOS ANGELES,CA,14203,14203,0,14000,14000,0
12967,12968,,CA-00182,GLENDALE,91208,LOS ANGELES,CA,12767,12767,0,0,0,0
12967,12968,,CA-00182,GLENDORA,91741,LOS ANGELES,CA,10709,10709,0,10700,10700,0
12967,12968,,CA-00182,HIGHLAND,92346,SAN BERNARDINO,CA,34405,34405,0,34500,34500,0
12967,12968,,CA-00182,INGLEWOOD,90305,LOS ANGELES,CA,7926,7926,0,8000,8000,0
12967,12968,,CA-00182,LOS ANGELES,90003,LOS ANGELES,CA,4712,4712,0,4800,4800,0
12967,12968,,CA-00182,LOS ANGELES,90032,LOS ANGELES,CA,47523,45323,2200,47600,45400,2200
12967,12968,,CA-00182,LOS ANGELES,90039,LOS ANGELES,CA,27511,25311,2200,24000,21800,2200
12967,12968,,CA-00182,LOS ANGELES,90041,LOS ANGELES,CA,201625,193925,7700,134400,128900,5500
12967,12968,,CA-00182,LOS ANGELES,90042,LOS ANGELES,CA,97377,93252,4125,42400,42400,0
12967,12968,,CA-00182,LOS ANGELES,90046,LOS ANGELES,CA,79192,72642,6550,0,0,0
12967,12968,,CA-00182,LOS ANGELES,90047,LOS ANGELES,CA,4211,1211,3000,0,0,0
12967,12968,,CA-00182,LOS ANGELES,90063,LOS ANGELES,CA,20739,20739,0,0,0,0
12967,12968,,CA-00182,LOS ANGELES,90065,LOS ANGELES,CA,13288,13038,250,13300,13100,200
12967,12968,,CA-00182,MONROVIA,91016,LOS ANGELES,CA,81300,78830,2470,32700,32700,0
12967,12968,,CA-00182,NORTHRIDGE,91326,LOS ANGELES,CA,73707,70957,2750,0,0,0
12967,12968,,CA-00182,PASADENA,91101,LOS ANGELES,CA,6050,0,6050,4000,0,4000
12967,12968,,CA-00182,PASADENA,91103,LOS ANGELES,CA,412732,407932,4800,344400,341400,3000
12967,12968,,CA-00182,PASADENA,91104,LOS ANGELES,CA,512799,463349,49450,262300,237300,25000
12967,12968,,CA-00182,PASADENA,91105,LOS ANGELES,CA,80590,80590,0,17100,17100,0
12967,12968,,CA-00182,PASADENA,91106,LOS ANGELES,CA,160055,160055,0,71600,71600,0
12967,12968,,CA-00182,PASADENA,91107,LOS ANGELES,CA,385053,380953,4100,181100,180200,900
12967,12968,,CA-00182,RANCHO CUCAMONGA,91701,SAN BERNARDINO,CA,10299,10299,0,9600,9600,0
12967,12968,,CA-00182,RANCHO CUCAMONGA,91730,SAN BERNARDINO,CA,8068,7768,300,5300,5000,300
12967,12968,,CA-00182,RESEDA,91335,LOS ANGELES,CA,13776,13476,300,13800,13500,300
12967,12968,,CA-00182,SAN GABRIEL,91775,LOS ANGELES,CA,36338,32338,4000,5200,4300,900
12967,12968,,CA-00182,SIERRA MADRE,91024,LOS ANGELES,CA,99974,98174,1800,13500,13500,0
12967,12968,,CA-00182,TEMPLE CITY,91780,LOS ANGELES,CA,95423,92673,2750,65700,65700,0
12967,12968,,CA-00182,TWENTYNINE PALMS,92277,SAN BERNARDINO,CA,49328,49328,0,49400,49400,0
12967,12968,,CA-00182,WALNUT,91789,LOS ANGELES,CA,75872,73822,2050,75900,73900,2000
12967,12968,,CA-00182,WEST COVINA,91790,LOS ANGELES,CA,30622,30622,0,30700,30700,0
12981,12982,,CA-00183,SAN FRANCISCO,94115,SAN FRANCISCO,CA,330080,47210,282870,195900,47300,148600
12990,12991,,NC-00041,BOSTIC,28018,RUTHERFORD,NC,32601,27651,4950,0,0,0
12990,12991,,NC-00041,ELLENBORO,28040,RUTHERFORD,NC,106085,71685,34400,0,0,0
12990,12991,,NC-00041,HICKORY,28602,BURKE,NC,790263,635713,154550,665100,561100,104000
12990,12991,,NC-00041,HICKORY,28602,CATAWBA,NC,463941,396166,67775,240000,200000,40000
12998,12999,,TX-00385,HOCKLEY,77447,HARRIS,TX,12489,12489,0,12500,12500,0
12998,12999,,TX-00385,HOUSTON,77004,HARRIS,TX,7861,7861,0,7900,7900,0
12998,12999,,TX-00385,HOUSTON,77021,HARRIS,TX,99681,74781,24900,59700,44400,15300
12998,12999,,TX-00385,HOUSTON,77028,HARRIS,TX,5345,4545,800,0,0,0
12998,12999,,TX-00385,HOUSTON,77045,HARRIS,TX,22531,22531,0,0,0,0
12998,12999,,TX-00385,HOUSTON,77047,HARRIS,TX,22039,18539,3500,0,0,0
12998,12999,,TX-00385,HOUSTON,77051,HARRIS,TX,3850,0,3850,3900,0,3900
12998,12999,,TX-00385,HOUSTON,77088,HARRIS,TX,40931,29881,11050,0,0,0
12998,12999,,TX-00385,HOUSTON,77089,HARRIS,TX,4498,4198,300,4500,4200,300
12998,12999,,TX-00385,HOUSTON,77096,HARRIS,TX,41977,9427,32550,0,0,0
12998,12999,,TX-00385,MISSOURI CITY,77489,FORT BEND,TX,16230,16230,0,14000,14000,0
12998,12999,,TX-00385,MONTGOMERY,77356,MONTGOMERY,TX,14309,14309,0,0,0,0
13000,13001,,NV-00015,CARSON CITY,89704,WASHOE,NV,419611,313126,106485,66600,66600,0
13000,13001,,NV-00015,RENO,89521,WASHOE,NV,621927,485702,136225,294800,270400,24400
13000,13001,,NV-00015,WASHOE VALLEY,89704,WASHOE,NV,198822,149422,49400,87700,47700,40000
13002,13003,4052,AL-00040,ADGER,35006,JEFFERSON,AL,75600,65900,9700,0,0,0
13002,13003,4052,AL-00040,BESSEMER,35023,JEFFERSON,AL,34390,0,34390,34400,0,34400
13002,13003,4052,AL-00040,BIRMINGHAM,35215,JEFFERSON,AL,512964,398554,114410,190800,142100,48700
13002,13003,4052,AL-00040,CENTER POINT,35215,JEFFERSON,AL,1320749,1027119,293630,402700,305700,97000
13002,13003,4052,AL-00040,CENTERPOINT,35215,JEFFERSON,AL,11847,11847,0,5200,5200,0
13002,13003,4052,AL-00040,CLANTON,35045,CHILTON,AL,361972,292842,69130,97000,86800,10200
13002,13003,4052,AL-00040,MAPLESVILLE,36750,CHILTON,AL,487224,403429,83795,275500,243100,32400
13002,13003,4052,AL-00040,MARION,36756,PERRY,AL,53311,51021,2290,0,0,0
13002,13003,4052,AL-00040,PINSON,35126,JEFFERSON,AL,4176276,3255641,920635,1478200,1182800,295400
13002,13003,4052,AL-00040,SPROTT,36756,PERRY,AL,50823,36843,13980,0,0,0
13002,13003,4052,AL-00040,TRUSSVILLE,35173,JEFFERSON,AL,1844810,1359453,485357,467100,335300,131800
13002,13003,4052,AL-00040,VERBENA,36091,CHILTON,AL,210194,148344,61850,151500,111500,40000
13021,13022,,MA-00047,BROOKLINE,02446,NORFOLK,MA,9400,0,9400,9400,0,9400
13029,13030,4057,KY-00044,ADAMS,41201,LAWRENCE,KY,32341,32341,0,32500,32500,0
13029,13030,4057,KY-00044,BEAUTY,41203,MARTIN,KY,32190,28815,3375,0,0,0
13029,13030,4057,KY-00044,BEDFORD,40006,CARROLL,KY,40519,35894,4625,31100,27200,3900
13029,13030,4057,KY-00044,BLAINE,41124,LAWRENCE,KY,11249,11249,0,8700,8700,0
13029,13030,4057,KY-00044,BUTLER,41006,CAMPBELL,KY,8050,0,8050,0,0,0
13029,13030,4057,KY-00044,BUTLER,41006,PENDLETON,KY,189242,136592,52650,134400,115100,18100
13029,13030,4057,KY-00044,CAILFORNIA,41007,PENDLETON,KY,329136,262936,66200,308400,181800,40000
13029,13030,4057,KY-00044,CALIFORNIA,41007,CAMPBELL,KY,725597,597347,128250,109000,68500,40500
13029,13030,4057,KY-00044,CALIFORNIA,41007,PENDLETON,KY,3730132,2850047,880085,955600,590300,365300
13029,13030,4057,KY-00044,CAMPTON,41301,WOLFE,KY,432929,325754,107175,57800,45100,12700
13029,13030,4057,KY-00044,CANNEL CITY,41408,MORGAN,KY,8622,8622,0,0,0,0
