SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
13365,13366,4085,NY-00130,ARVERNE,11212,NEW YORK,NY,21775,0,21775,0,0,0
13365,13366,4085,NY-00130,ARVERNE,11230,QUEENS,NY,54183,36433,17750,0,0,0
13365,13366,4085,NY-00130,ARVERNE,11691,QUEENS,NY,336444,171179,165265,0,0,0
13365,13366,4085,NY-00130,ARVERNE,11692,NEW YORK,NY,271784,99609,172175,112700,39000,73700
13365,13366,4085,NY-00130,ARVERNE,11692,QUEENS,NY,35906418,21681591,14224827,11211400,6277600,4933800
13365,13366,4085,NY-00130,ARVERNE,11693,QUEENS,NY,52525,0,52525,20000,0,20000
13365,13366,4085,NY-00130,ARVERNE,11699,QUEENS,NY,114149,78889,35260,0,0,0
13365,13366,4085,NY-00130,ARVERNE,11962,QUEENS,NY,66815,56115,10700,28000,17300,10700
13365,13366,4085,NY-00130,ARVERNE QUEENS,11692,QUEENS,NY,93234,51609,41625,0,0,0
13365,13366,4085,NY-00130,ASHAROKEN,11768,SUFFOLK,NY,217779,111754,106025,117600,77600,40000
13365,13366,4085,NY-00130,ASTORIA,11102,NEW YORK,NY,6775,0,6775,6800,0,6800
13365,13366,4085,NY-00130,ASTORIA,11102,QUEENS,NY,85165,64978,20187,11100,0,11100
13365,13366,4085,NY-00130,ASTORIA,11103,QUEENS,NY,27937,27937,0,11200,11200,0
13365,13366,4085,NY-00130,ASTORIA,11103,RICHMOND,NY,6300,0,6300,0,0,0
13365,13366,4085,NY-00130,ASTORIA,11105,QUEENS,NY,21979,16479,5500,11300,9600,1700
13365,13366,4085,NY-00130,ASTORIA,11106,QUEENS,NY,26055,0,26055,1100,0,1100
13365,13366,4085,NY-00130,ATLANTIC BEACH,11509,NASSAU,NY,11427376,7837774,3589602,4086200,2783400,1302800
13365,13366,4085,NY-00130,AVERENE,11692,QUEENS,NY,76346,47046,29300,0,0,0
13365,13366,4085,NY-00130,AVERNE,11692,KINGS,NY,3000,0,3000,0,0,0
13365,13366,4085,NY-00130,AVERNE,11692,QUEENS,NY,135839,85789,50050,14000,0,14000
13365,13366,4085,NY-00130,BABLYLON,11702,SUFFOLK,NY,14125,1500,12625,0,0,0
13365,13366,4085,NY-00130,BABYLON,11701,SUFFOLK,NY,98759,71959,26800,0,0,0
13365,13366,4085,NY-00130,BABYLON,11702,SUFFOLK,NY,69002957,51742867,17260090,31856200,22710300,8998800
13365,13366,4085,NY-00130,BABYLON VILLAGE,11702,SUFFOLK,NY,110087,77562,32525,110100,77600,32500
13365,13366,4085,NY-00130,BALDWIN,11510,NASSAU,NY,55142032,39478226,15663806,21336700,14703200,6627800
13365,13366,4085,NY-00130,BALDWIN,11510,NEW YORK,NY,188448,145948,42500,94100,70300,23800
13365,13366,4085,NY-00130,BALDWIN,11520,NASSAU,NY,4300,0,4300,0,0,0
13365,13366,4085,NY-00130,BALDWIN,11572,NASSAU,NY,16100,0,16100,16100,0,16100
13365,13366,4085,NY-00130,BALDWIN HARBOR,11510,NASSAU,NY,2914280,2134984,779296,1235000,909900,325100
13365,13366,4085,NY-00130,BALDWIN HARBOUR,11510,NASSAU,NY,52159,29334,22825,0,0,0
13365,13366,4085,NY-00130,BALDWIN PLACE,10505,WESTCHESTER,NY,52656,49156,3500,37700,34200,3500
13365,13366,4085,NY-00130,BAY SHORE,11702,SUFFOLK,NY,152724,121174,31550,0,0,0
13365,13366,4085,NY-00130,BAY SHORE,11706,SUFFOLK,NY,10982571,8892996,2089575,4178800,3163700,1015100
13365,13366,4085,NY-00130,BAYPORT,11705,SUFFOLK,NY,3739216,3221496,517720,1769600,1521700,247900
13365,13366,4085,NY-00130,BAYSHORE,11706,SUFFOLK,NY,620606,517701,102905,66800,52000,14800
13365,13366,4085,NY-00130,BAYSIDE,11360,NEW YORK,NY,6065,5665,400,3700,3300,400
13365,13366,4085,NY-00130,BAYSIDE,11360,QUEENS,NY,15822,15822,0,11400,11400,0
13365,13366,4085,NY-00130,BAYSIDE,11361,NEW YORK,NY,21564,21564,0,21600,21600,0
13365,13366,4085,NY-00130,BAYSIDE,11361,QUEENS,NY,57796,15641,42155,19200,14000,5200
13365,13366,4085,NY-00130,BAYSIDE,11364,QUEENS,NY,19837,19837,0,0,0,0
13365,13366,4085,NY-00130,BAYSIDE HILLS,11364,QUEENS,NY,11169,9869,1300,0,0,0
13365,13366,4085,NY-00130,BAYSWATER,11691,QUEENS,NY,27155,26355,800,0,0,0
13365,13366,4085,NY-00130,BAYVILLE,11709,NASSAU,NY,4909746,3602753,1306993,2346400,1602700,743700
13365,13366,4085,NY-00130,BE;;E HARBOR,11694,QUEENS,NY,97367,64367,33000,0,0,0
13365,13366,4085,NY-00130,BEDFORD,10506,WESTCHESTER,NY,59171,43646,15525,40700,37300,3400
13365,13366,4085,NY-00130,BEDFORD HILLS,10507,WESTCHESTER,NY,128398,110848,17550,14000,600,13400
13365,13366,4085,NY-00130,BELL HARBOR,11694,QUEENS,NY,201790,170465,31325,169200,137900,31300
13365,13366,4085,NY-00130,BELLE  HARBOR,11694,QUEENS,NY,92987,85487,7500,74300,66800,7500
13365,13366,4085,NY-00130,BELLE HARBOR,11691,QUEENS,NY,41600,0,41600,0,0,0
13365,13366,4085,NY-00130,BELLE HARBOR,11693,QUEENS,NY,145948,102798,43150,86000,52800,33200
13365,13366,4085,NY-00130,BELLE HARBOR,11694,KINGS,NY,105042,94292,10750,0,0,0
13365,13366,4085,NY-00130,BELLE HARBOR,11694,NEW YORK,NY,113691,85516,28175,0,0,0
13365,13366,4085,NY-00130,BELLE HARBOR,11694,QUEENS,NY,76263427,51836689,24426738,35742300,24846100,10896200
13365,13366,4085,NY-00130,BELLE HARBOR,11695,QUEENS,NY,122640,83375,39265,61100,26500,34600
13365,13366,4085,NY-00130,BELLE HARBOR,11696,QUEENS,NY,53366,51266,2100,0,0,0
13365,13366,4085,NY-00130,BELLE HARBROR,11694,QUEENS,NY,68136,11936,56200,0,0,0
13365,13366,4085,NY-00130,BELLEROSE,11426,QUEENS,NY,166543,139943,26600,66800,50800,16000
13365,13366,4085,NY-00130,BELLMORE,11710,NASSAU,NY,50208449,36287150,13921299,20930000,14390200,6526100
13365,13366,4085,NY-00130,BELLMORE,11735,NASSAU,NY,54175,0,54175,14000,0,14000
13365,13366,4085,NY-00130,BELLO HARBOR,11694,QUEENS,NY,15460,0,15460,0,0,0
13365,13366,4085,NY-00130,BELLPORT,11713,SUFFOLK,NY,75226,69426,5800,32100,29600,2500
13365,13366,4085,NY-00130,BELLROSE,11426,QUEENS,NY,13500,0,13500,0,0,0
13365,13366,4085,NY-00130,BELMMORE,11710,NASSAU,NY,127355,39080,88275,29400,18700,10700
13365,13366,4085,NY-00130,BEOOKLYN,11224,KINGS,NY,85473,67748,17725,0,0,0
13365,13366,4085,NY-00130,BETHPAGE,11714,NASSAU,NY,412335,345660,66675,113500,101000,12500
13365,13366,4085,NY-00130,BKLYN,11207,NEW YORK,NY,6200,0,6200,0,0,0
13365,13366,4085,NY-00130,BKLYN,11224,KINGS,NY,36225,0,36225,29300,0,29300
13365,13366,4085,NY-00130,BKLYN,11226,NEW YORK,NY,1830,1830,0,0,0,0
13365,13366,4085,NY-00130,BKYLN,11236,KINGS,NY,17975,0,17975,0,0,0
13365,13366,4085,NY-00130,BLAUVELT,10913,ROCKLAND,NY,544972,498897,46075,12900,7400,5500
13365,13366,4085,NY-00130,BLOOMINGBURG,12721,SULLIVAN,NY,151702,143352,8350,96500,88100,8400
13365,13366,4085,NY-00130,BLUE POINT,11715,SUFFOLK,NY,6011029,4811886,1199143,3041400,2381800,659600
13365,13366,4085,NY-00130,BOHEMIA,11716,SUFFOLK,NY,28007,21257,6750,0,0,0
13365,13366,4085,NY-00130,BRAOD CHANNEL,11693,QUEENS,NY,131152,86852,44300,13600,0,13600
13365,13366,4085,NY-00130,BREEZE,11697,QUEENS,NY,107561,63561,44000,0,0,0
13365,13366,4085,NY-00130,BREEZY  POINT,11697,QUEENS,NY,93453,61128,32325,74600,42300,32300
13365,13366,4085,NY-00130,BREEZY POINT,10463,QUEENS,NY,164051,133876,30175,0,0,0
13365,13366,4085,NY-00130,BREEZY POINT,11694,QUEENS,NY,385807,295532,90275,0,0,0
13365,13366,4085,NY-00130,BREEZY POINT,11697,KINGS,NY,90977,75017,15960,0,0,0
13365,13366,4085,NY-00130,BREEZY POINT,11697,NEW YORK,NY,781526,581941,199585,11400,0,11400
13365,13366,4085,NY-00130,BREEZY POINT,11697,QUEENS,NY,112867445,83334970,29532475,48658900,33373800,15285100
13365,13366,4085,NY-00130,BREEZY PT,11697,QUEENS,NY,236897,187187,49710,0,0,0
13365,13366,4085,NY-00130,BRENTWOOD,11717,NEW YORK,NY,8482,6007,2475,2400,0,2400
13365,13366,4085,NY-00130,BRENTWOOD,11717,SUFFOLK,NY,1053011,897385,155626,588400,495600,92800
13365,13366,4085,NY-00130,BRIARCLIFF MANOR,10510,WESTCHESTER,NY,117186,107761,9425,87100,78500,8600
13365,13366,4085,NY-00130,BRIARWOOD,11415,QUEENS,NY,5375,0,5375,5400,0,5400
13365,13366,4085,NY-00130,BRIARWOOD,11435,QUEENS,NY,16611,16611,0,16500,16500,0
13365,13366,4085,NY-00130,BRIDGEHAMPTON,11932,SUFFOLK,NY,124561,115061,9500,104500,95000,9500
13365,13366,4085,NY-00130,BRIGHTWATERS,11718,SUFFOLK,NY,1600609,1459897,140712,464700,425700,39000
13365,13366,4085,NY-00130,BRKLYN,11236,KINGS,NY,4900,0,4900,4900,0,4900
13365,13366,4085,NY-00130,BROAD  CHANNEL,11693,QUEENS,NY,18000,0,18000,0,0,0
13365,13366,4085,NY-00130,BROAD CHANNEL,11414,QUEENS,NY,17375,0,17375,0,0,0
13365,13366,4085,NY-00130,BROAD CHANNEL,11693,NEW YORK,NY,273535,167210,106325,71000,32900,38100
13365,13366,4085,NY-00130,BROAD CHANNEL,11693,QUEENS,NY,49684164,34997592,14686572,26963600,18226900,8736700
13365,13366,4085,NY-00130,BROKLYN,11224,KINGS,NY,24000,0,24000,0,0,0
13365,13366,4085,NY-00130,BROKLYN,11236,KINGS,NY,10900,0,10900,3700,0,3700
13365,13366,4085,NY-00130,BRONX,10451,BRONX,NY,2750,0,2750,2800,0,2800
13365,13366,4085,NY-00130,BRONX,10451,NEW YORK,NY,1900,0,1900,0,0,0
13365,13366,4085,NY-00130,BRONX,10452,BRONX,NY,16280,0,16280,0,0,0
13365,13366,4085,NY-00130,BRONX,10452,QUEENS,NY,6750,0,6750,6800,0,6800
13365,13366,4085,NY-00130,BRONX,10453,BRONX,NY,36575,0,36575,20700,0,20700
13365,13366,4085,NY-00130,BRONX,10454,BRONX,NY,39284,7184,32100,0,0,0
13365,13366,4085,NY-00130,BRONX,10455,BRONX,NY,89410,59310,30100,26700,0,26700
13365,13366,4085,NY-00130,BRONX,10456,BRONX,NY,56025,0,56025,0,0,0
13365,13366,4085,NY-00130,BRONX,10457,BRONX,NY,12850,0,12850,5300,0,5300
13365,13366,4085,NY-00130,BRONX,10458,BRONX,NY,15632,15632,0,9100,9100,0
13365,13366,4085,NY-00130,BRONX,10459,BRONX,NY,87542,47542,40000,67200,37500,29700
13365,13366,4085,NY-00130,BRONX,10460,BRONX,NY,35669,35269,400,29900,29900,0
13365,13366,4085,NY-00130,BRONX,10461,BRONX,NY,33731,26491,7240,2500,0,2500
13365,13366,4085,NY-00130,BRONX,10463,BRONX,NY,23977,7077,16900,6900,6900,0
13365,13366,4085,NY-00130,BRONX,10464,BRONX,NY,1089691,963011,126680,496200,401800,94400
13365,13366,4085,NY-00130,BRONX,10465,BRONX,NY,3004453,2245263,759190,1108100,742100,366000
13365,13366,4085,NY-00130,BRONX,10466,BRONX,NY,226196,182296,43900,73800,68500,5300
13365,13366,4085,NY-00130,BRONX,10468,BRONX,NY,20800,0,20800,1100,0,1100
13365,13366,4085,NY-00130,BRONX,10469,BRONX,NY,620928,542088,78840,425100,368700,56400
13365,13366,4085,NY-00130,BRONX,10469,KINGS,NY,2650,0,2650,0,0,0
13365,13366,4085,NY-00130,BRONX,10470,BRONX,NY,8159,4784,3375,3000,0,3000
13365,13366,4085,NY-00130,BRONX,10471,BRONX,NY,600,0,600,600,0,600
13365,13366,4085,NY-00130,BRONX,10472,BRONX,NY,22273,13848,8425,0,0,0
13365,13366,4085,NY-00130,BRONX,10473,BRONX,NY,1165037,901375,263662,415400,332700,82700
13365,13366,4085,NY-00130,BRONX,10473,NEW YORK,NY,8700,0,8700,8700,0,8700
13365,13366,4085,NY-00130,BRONX,10475,BRONX,NY,68841,47841,21000,36900,15900,21000
13365,13366,4085,NY-00130,BRONXVILLE,10708,WESTCHESTER,NY,5611,4911,700,0,0,0
13365,13366,4085,NY-00130,BROOJKLYN,11235,KINGS,NY,148178,117728,30450,0,0,0
13365,13366,4085,NY-00130,BROOKHAVEN,11719,SUFFOLK,NY,1179026,911901,267125,646100,454000,192100
13365,13366,4085,NY-00130,BROOKLIN,11224,KINGS,NY,20075,0,20075,20100,0,20100
13365,13366,4085,NY-00130,BROOKLNY,11224,KINGS,NY,31950,0,31950,0,0,0
13365,13366,4085,NY-00130,BROOKLY,11229,KINGS,NY,53123,20648,32475,0,0,0
13365,13366,4085,NY-00130,BROOKLY,11234,KINGS,NY,112383,86683,25700,0,0,0
13365,13366,4085,NY-00130,BROOKLY,11235,KINGS,NY,20925,0,20925,0,0,0
13365,13366,4085,NY-00130,BROOKLY,11236,KINGS,NY,11678,7178,4500,0,0,0
13365,13366,4085,NY-00130,BROOKLYLN,11224,KINGS,NY,12125,0,12125,12200,0,12200
13365,13366,4085,NY-00130,BROOKLYLN,11231,KINGS,NY,205304,167954,37350,190400,153000,37400
13365,13366,4085,NY-00130,BROOKLYN,10301,KINGS,NY,13525,0,13525,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,10303,NEW YORK,NY,13474,7074,6400,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,10305,RICHMOND,NY,74080,52780,21300,18700,0,18700
13365,13366,4085,NY-00130,BROOKLYN,11122,KINGS,NY,9100,0,9100,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11201,KINGS,NY,208111,52436,155675,106700,19900,86800
13365,13366,4085,NY-00130,BROOKLYN,11202,KINGS,NY,9075,0,9075,5000,0,5000
13365,13366,4085,NY-00130,BROOKLYN,11203,KINGS,NY,720003,618653,101350,175300,126900,48400
13365,13366,4085,NY-00130,BROOKLYN,11203,NEW YORK,NY,34262,26412,7850,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11204,KINGS,NY,37966,8641,29325,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11205,KINGS,NY,68068,40193,27875,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11207,KINGS,NY,148026,91951,56075,49400,28300,21100
13365,13366,4085,NY-00130,BROOKLYN,11207,NEW YORK,NY,22271,20171,2100,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11208,KINGS,NY,160918,129468,31450,34700,18200,16500
13365,13366,4085,NY-00130,BROOKLYN,11209,KINGS,NY,147923,113623,34300,103600,97300,6300
13365,13366,4085,NY-00130,BROOKLYN,11210,KINGS,NY,473050,342480,130570,163400,135000,28400
13365,13366,4085,NY-00130,BROOKLYN,11211,KINGS,NY,62223,29573,32650,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11212,KINGS,NY,209063,154538,54525,22400,7500,14900
13365,13366,4085,NY-00130,BROOKLYN,11212,NEW YORK,NY,13750,0,13750,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11213,KINGS,NY,108920,74320,34600,84500,61500,23000
13365,13366,4085,NY-00130,BROOKLYN,11214,KINGS,NY,3953723,2392308,1561415,1508600,877100,631500
13365,13366,4085,NY-00130,BROOKLYN,11214,NEW YORK,NY,104300,77900,26400,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11215,KINGS,NY,34070,0,34070,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11216,KINGS,NY,93001,76051,16950,3000,0,3000
13365,13366,4085,NY-00130,BROOKLYN,11217,KINGS,NY,312045,250420,61625,198300,151100,47200
13365,13366,4085,NY-00130,BROOKLYN,11218,KINGS,NY,32883,32121,762,21200,21200,0
13365,13366,4085,NY-00130,BROOKLYN,11219,KINGS,NY,7950,0,7950,8000,0,8000
13365,13366,4085,NY-00130,BROOKLYN,11220,KINGS,NY,247630,178985,68645,86000,53700,32300
13365,13366,4085,NY-00130,BROOKLYN,11221,KINGS,NY,485273,470048,15225,250700,239600,11100
13365,13366,4085,NY-00130,BROOKLYN,11222,KINGS,NY,153591,62526,91065,61400,29600,31800
13365,13366,4085,NY-00130,BROOKLYN,11223,KINGS,NY,3605262,2002510,1602752,1275100,678400,596700
13365,13366,4085,NY-00130,BROOKLYN,11223,NASSAU,NY,12000,0,12000,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11223,RICHMOND,NY,34820,34820,0,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11224,BRONX,NY,3000,0,3000,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11224,KINGS,NY,57467852,35062685,22405167,21489400,12182800,9306600
13365,13366,4085,NY-00130,BROOKLYN,11224,NASSAU,NY,13675,0,13675,13700,0,13700
13365,13366,4085,NY-00130,BROOKLYN,11224,NEW YORK,NY,433640,209245,224395,147400,44000,103400
13365,13366,4085,NY-00130,BROOKLYN,11224,QUEENS,NY,132265,63165,69100,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11224,RICHMOND,NY,97397,60872,36525,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11225,KINGS,NY,100054,69454,30600,15400,0,15400
13365,13366,4085,NY-00130,BROOKLYN,11226,KINGS,NY,289212,258887,30325,7000,0,7000
13365,13366,4085,NY-00130,BROOKLYN,11228,KINGS,NY,185170,126190,58980,83900,35500,48400
13365,13366,4085,NY-00130,BROOKLYN,11228,NASSAU,NY,38494,37994,500,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11229,KINGS,NY,55101668,34683951,20417717,25647100,15182772.47,10464327.53
13365,13366,4085,NY-00130,BROOKLYN,11229,NEW YORK,NY,71904,43254,28650,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11230,KINGS,NY,214993,128336,86657,87600,72800,14800
13365,13366,4085,NY-00130,BROOKLYN,11231,KINGS,NY,6121085,3558883,2562202,2641800,1487700,1154100
13365,13366,4085,NY-00130,BROOKLYN,11231,NEW YORK,NY,145260,31020,114240,78000,22600,55400
13365,13366,4085,NY-00130,BROOKLYN,11232,KINGS,NY,91708,48808,42900,52900,43300,9600
13365,13366,4085,NY-00130,BROOKLYN,11233,KINGS,NY,90981,68981,22000,70200,57200,13000
13365,13366,4085,NY-00130,BROOKLYN,11234,KINGS,NY,26999723,17412013,9587710,12599900,8096600,4503300
13365,13366,4085,NY-00130,BROOKLYN,11234,NEW YORK,NY,37315,0,37315,15700,0,15700
13365,13366,4085,NY-00130,BROOKLYN,11234,QUEENS,NY,6950,0,6950,7000,0,7000
13365,13366,4085,NY-00130,BROOKLYN,11235,KINGS,NY,92271573,55429489,36842084,33439400,19944100,13495300
13365,13366,4085,NY-00130,BROOKLYN,11235,NEW YORK,NY,732092,393100,338992,31500,0,31500
13365,13366,4085,NY-00130,BROOKLYN,11235,QUEENS,NY,25000,0,25000,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11235,RICHMOND,NY,8650,0,8650,8700,0,8700
13365,13366,4085,NY-00130,BROOKLYN,11236,KINGS,NY,66683432,40019910,26663522,25656500,14757900,10898600
13365,13366,4085,NY-00130,BROOKLYN,11236,NEW YORK,NY,690024,373727,316297,213600,114800,98800
13365,13366,4085,NY-00130,BROOKLYN,11249,KINGS,NY,7575,0,7575,1800,0,1800
13365,13366,4085,NY-00130,BROOKLYN,11326,KINGS,NY,22375,0,22375,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11352,KINGS,NY,9125,0,9125,6200,0,6200
13365,13366,4085,NY-00130,BROOKLYN,11572,KINGS,NY,121132,80732,40400,120700,80700,40000
13365,13366,4085,NY-00130,BROOKLYN,11692,NASSAU,NY,19975,0,19975,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11694,QUEENS,NY,29900,0,29900,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,11697,QUEENS,NY,359484,303784,55700,0,0,0
13365,13366,4085,NY-00130,BROOKLYN,12231,KINGS,NY,22800,0,22800,22800,0,22800
13365,13366,4085,NY-00130,BROOKLYN NY,11236,KINGS,NY,39731,26991,12740,29800,17100,12700
13365,13366,4085,NY-00130,BROOKLYNN,11224,KINGS,NY,54650,0,54650,27700,0,27700
13365,13366,4085,NY-00130,BROOKVILLE,11545,NASSAU,NY,576936,558146,18790,46300,46300,0
13365,13366,4085,NY-00130,BROOKYLN,11235,KINGS,NY,52787,38732,14055,36900,26600,10300
13365,13366,4085,NY-00130,BROOKYN,11235,KINGS,NY,135678,81178,54500,0,0,0
13365,13366,4085,NY-00130,BROOLKYN,11236,KINGS,NY,14325,0,14325,0,0,0
13365,13366,4085,NY-00130,BROOOKLYN,11229,KINGS,NY,97424,68374,29050,66400,40400,26000
13365,13366,4085,NY-00130,BRROKLYN,11224,KINGS,NY,27395,13820,13575,0,0,0
13365,13366,4085,NY-00130,BUCHANAN,10511,WESTCHESTER,NY,17206,5406,11800,17300,5500,11800
13365,13366,4085,NY-00130,CALVERTON,11933,SUFFOLK,NY,89877,89877,0,83400,83400,0
13365,13366,4085,NY-00130,CAMBRIA HEIGHTS,11411,QUEENS,NY,234544,205544,29000,80200,74700,5500
13365,13366,4085,NY-00130,CAMPBELL HALL,10916,ORANGE,NY,46193,33013,13180,42500,29400,13100
13365,13366,4085,NY-00130,CAPTREE ISLAND,11702,SUFFOLK,NY,343290,277515,65775,21300,3900,17400
13365,13366,4085,NY-00130,CARLE PLACE,11514,NASSAU,NY,7867,7617,250,2600,2600,0
13365,13366,4085,NY-00130,CARMEL,10512,PUTNAM,NY,46631,39106,7525,37300,36300,1000
13365,13366,4085,NY-00130,CEDARHURST,11516,NASSAU,NY,21029293,13611035,7418258,8027800,5292600,2735200
13365,13366,4085,NY-00130,CEDARHURST,11561,NASSAU,NY,50500,38000,12500,0,0,0
13365,13366,4085,NY-00130,CENTER MORICHES,11934,SUFFOLK,NY,3003274,2353739,649535,1311700,1013800,297900
13365,13366,4085,NY-00130,CENTEREACH,11720,SUFFOLK,NY,277245,267045,10200,37100,37000,100
13365,13366,4085,NY-00130,CENTERPORT,11721,SUFFOLK,NY,271434,252059,19375,57500,38100,19400
13365,13366,4085,NY-00130,CENTRAL ISLIP,11722,SUFFOLK,NY,353340,284145,69195,178600,143700,34900
13365,13366,4085,NY-00130,CHAPPAQUA,10514,WESTCHESTER,NY,105437,99737,5700,12500,12500,0
13365,13366,4085,NY-00130,CHERRY GROVE,11782,SUFFOLK,NY,81955,68745,13210,10400,7400,3000
13365,13366,4085,NY-00130,CHESTER,10918,ORANGE,NY,69036,65936,3100,60400,57800,2600
13365,13366,4085,NY-00130,CHESTNUT RIDGE,10977,ROCKLAND,NY,161336,150401,10935,105800,94800,11000
13365,13366,4085,NY-00130,CHESTNUT RIDGE,10997,ROCKLAND,NY,4000,0,4000,0,0,0
13365,13366,4085,NY-00130,CIPIAGUE,11726,SUFFOLK,NY,231706,206956,24750,183400,162700,20700
13365,13366,4085,NY-00130,COLD SPRING,10516,PUTNAM,NY,220908,145408,75500,114600,74200,40400
13365,13366,4085,NY-00130,COLD SPRING HARBOR,11724,SUFFOLK,NY,117345,114345,3000,61700,58700,3000
13365,13366,4085,NY-00130,COLLEGE POINT,11356,QUEENS,NY,26389,10164,16225,26500,10200,16300
13365,13366,4085,NY-00130,COMMACK,11725,SUFFOLK,NY,731470,639200,92270,170400,166500,3900
13365,13366,4085,NY-00130,CONGERS,10920,ROCKLAND,NY,255188,228363,26825,131200,111400,19800
13365,13366,4085,NY-00130,COPAIGUE,11726,SUFFOLK,NY,16550,0,16550,16600,0,16600
13365,13366,4085,NY-00130,COPIAGUE,11726,SUFFOLK,NY,20979772,15496088,5483684,8758300,6138100,2620200
13365,13366,4085,NY-00130,COPIGUE,11726,SUFFOLK,NY,278625,231325,47300,170500,136900,33600
