SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
12351,12352,,MN-00027,ORONOCO,55960,OLMSTED,MN,777335,601650,175685,290800,235800,55000
12351,12352,,MN-00027,OWATONNA,55060,STEELE,MN,729265,475875,253390,385600,286700,98900
12351,12352,,MN-00027,PINE ISLAND,55963,DODGE,MN,14760,14760,0,14000,14000,0
12351,12352,,MN-00027,PINE ISLAND,55963,GOODHUE,MN,590480,390680,199800,308300,219700,88600
12351,12352,,MN-00027,PINE ISLAND,55963,OLMSTED,MN,556897,358902,197995,307900,210100,97800
12351,12352,,MN-00027,PINE ISLAND,66963,OLMSTED,MN,19375,14325,5050,14000,14000,0
12351,12352,,MN-00027,ROCHESTER,55904,OLMSTED,MN,12900,12900,0,12900,12900,0
12351,12352,,MN-00027,ROCHESTER,55906,OLMSTED,MN,17318,17318,0,7400,7400,0
12351,12352,,MN-00027,SAINT CLAIR,56080,BLUE EARTH,MN,46879,23929,22950,46900,24000,22900
12351,12352,,MN-00027,SAINT JAMES,56081,WATONWAN,MN,11301,8136,3165,11400,8200,3200
12351,12352,,MN-00027,ST CLAIR,56080,BLUE EARTH,MN,177516,134591,42925,220100,134700,42900
12351,12352,,MN-00027,ST. JAMES,56081,WATONWAN,MN,84085,55110,28975,76000,50000,26000
12351,12352,,MN-00027,ST.CLAIR,56080,BLUE EARTH,MN,19856,17881,1975,14000,14000,0
12351,12352,,MN-00027,TRUMAN,56088,MARTIN,MN,223630,168074,55556,122500,103500,19000
12351,12352,,MN-00027,VERNON CENTER,56090,BLUE EARTH,MN,6310,6110,200,0,0,0
12351,12352,,MN-00027,WABASHA,55981,WABASHA,MN,57221,42741,14480,0,0,0
12351,12352,,MN-00027,WANAMINGO,55973,GOODHUE,MN,18223,15048,3175,14000,10800,3200
12351,12352,,MN-00027,WANAMINGO,55983,GOODHUE,MN,27565,22690,4875,25100,20200,4900
12351,12352,,MN-00027,ZUMBRO FALLS,55991,WABASHA,MN,3109924,2078525,1031399,1682100,1150700,531400
12351,12352,,MN-00027,ZUMBROTA,55992,GOODHUE,MN,13222,12672,550,0,0,0
12353,12354,1942,NC-00030,AHOSKIE,27910,BERTIE,NC,4598,4598,0,4600,4600,0
12353,12354,1942,NC-00030,AHOSKIE,27910,HERTFORD,NC,40298,38464,1834,33700,33700,0
12353,12354,1942,NC-00030,ASH,28420,BRUNSWICK,NC,29454,28354,1100,10700,9600,1100
12353,12354,1942,NC-00030,AYDEN,28513,PITT,NC,105755,63670,42085,11000,5800,5200
12353,12354,1942,NC-00030,BLOUNTS CREEK,27814,BEAUFORT,NC,3255,3255,0,3300,3300,0
12353,12354,1942,NC-00030,BOILING SPRING LAKES,28461,BRUNSWICK,NC,20932,13432,7500,0,0,0
12353,12354,1942,NC-00030,BOLIVIA,28422,BRUNSWICK,NC,31055,31055,0,0,0,0
12353,12354,1942,NC-00030,BURGAW,28425,PENDER,NC,62965,40815,22150,42600,21300,21300
12353,12354,1942,NC-00030,CASTLE HAYNE,28429,NEW HANOVER,NC,15974,15974,0,14000,14000,0
12353,12354,1942,NC-00030,CHOCOWINITY,27817,BEAUFORT,NC,31340,25010,6330,19200,18100,1100
12353,12354,1942,NC-00030,COFIELD,27922,HERTFORD,NC,29489,22239,7250,28900,21600,7300
12353,12354,1942,NC-00030,COLERAIN,27924,BERTIE,NC,7291,7291,0,4000,4000,0
12353,12354,1942,NC-00030,COLUMBIA,27925,TYRRELL,NC,186322,155952,30370,147700,94100,25200
12353,12354,1942,NC-00030,COMO,27818,HERTFORD,NC,6250,6250,0,0,0,0
12353,12354,1942,NC-00030,COVE CITY,28523,CRAVEN,NC,90721,78626,12095,60300,55800,4500
12353,12354,1942,NC-00030,DOVER,28526,CRAVEN,NC,27936,24111,3825,0,0,0
12353,12354,1942,NC-00030,GREENVILLE,27858,PITT,NC,29760,20860,8900,26600,17700,8900
12353,12354,1942,NC-00030,HAMPSTEAD,28443,PENDER,NC,10704,10704,0,0,0,0
12353,12354,1942,NC-00030,HARRELLSVILLE,27942,HERTFORD,NC,13671,13671,0,13000,13000,0
12353,12354,1942,NC-00030,HAVELOCK,28532,CRAVEN,NC,27988,25688,2300,0,0,0
12353,12354,1942,NC-00030,HOLLY RIDGE,28445,ONSLOW,NC,7967,7967,0,7200,7200,0
12353,12354,1942,NC-00030,HUBERT,28539,ONSLOW,NC,144358,107918,36440,84800,57000,27800
12353,12354,1942,NC-00030,JACKSONVILLE,28540,ONSLOW,NC,152808,124283,28525,95400,68200,27200
12353,12354,1942,NC-00030,JACKSONVILLE,28546,ONSLOW,NC,463821,241626,222195,233600,112600,121000
12353,12354,1942,NC-00030,LELAND,28451,BRUNSWICK,NC,72031,69951,2080,66900,64900,2000
12353,12354,1942,NC-00030,MAPLE HILL,28454,ONSLOW,NC,22707,22707,0,0,0,0
12353,12354,1942,NC-00030,MAPLE HILL,28454,PENDER,NC,356492,279962,76530,43300,43300,0
12353,12354,1942,NC-00030,MAYSVILLE,28555,JONES,NC,227216,175546,51670,82500,57000,25500
12353,12354,1942,NC-00030,MAYSVILLE,28555,ONSLOW,NC,71188,34063,37125,14000,13600,400
12353,12354,1942,NC-00030,MERRY HILL,27957,BERTIE,NC,2477,2477,0,0,0,0
12353,12354,1942,NC-00030,MIDWAY PARK,28544,ONSLOW,NC,1500,0,1500,0,0,0
12353,12354,1942,NC-00030,NEW BERN,28560,CRAVEN,NC,276888,207843,69045,215500,164000,51500
12353,12354,1942,NC-00030,NEW BERN,28562,CRAVEN,NC,655698,446423,209275,364300,258000,106300
12353,12354,1942,NC-00030,OAK ISLAND,28465,BRUNSWICK,NC,12200,12200,0,0,0,0
12353,12354,1942,NC-00030,OCEAN ISLE BEACH,28469,BRUNSWICK,NC,35144,25584,9560,26900,17300,9600
12353,12354,1942,NC-00030,PANTEGO,27860,BEAUFORT,NC,22885,17121,5764,10000,10000,0
12353,12354,1942,NC-00030,PINETOWN,27865,BEAUFORT,NC,18425,15555,2870,13700,10900,2800
12353,12354,1942,NC-00030,PLYMOUTH,27962,WASHINGTON,NC,70949,69399,1550,22600,21900,0
12353,12354,1942,NC-00030,POLLOCKSVILLE,28573,JONES,NC,526174,384134,142040,101300,54100,47200
12353,12354,1942,NC-00030,ROCKY POINT,28457,PENDER,NC,7533,7533,0,5700,5700,0
12353,12354,1942,NC-00030,ROPER,27970,WASHINGTON,NC,4031,4031,0,0,0,0
12353,12354,1942,NC-00030,SHALLOTTE,28469,BRUNSWICK,NC,2035,0,2035,2100,0,2100
12353,12354,1942,NC-00030,SHALLOTTE,28470,BRUNSWICK,NC,1484,1484,0,0,0,0
12353,12354,1942,NC-00030,SNEADS FERRY,28460,ONSLOW,NC,5357,5357,0,0,0,0
12353,12354,1942,NC-00030,SOUTHPORT,28461,BRUNSWICK,NC,15297,15297,0,10700,10700,0
12353,12354,1942,NC-00030,SUPPLY,28462,BRUNSWICK,NC,29640,28140,1500,14300,13300,1000
12353,12354,1942,NC-00030,SWANSBORO,28584,ONSLOW,NC,80473,80473,0,78800,78800,0
12353,12354,1942,NC-00030,TRENTON,28585,JONES,NC,189032,156732,32300,40500,20800,19700
12353,12354,1942,NC-00030,VANCEBORO,28586,CRAVEN,NC,97600,95000,2600,42700,40100,2600
12353,12354,1942,NC-00030,WASHINGTON,27889,BEAUFORT,NC,329432,265108,64324,111900,90800,21100
12353,12354,1942,NC-00030,WASHINGTON,27889,PITT,NC,193395,173855,19540,0,0,0
12353,12354,1942,NC-00030,WILLIAMSTON,27892,MARTIN,NC,57074,56874,200,9100,9100,0
12353,12354,1942,NC-00030,WILMINGTON,28401,NEW HANOVER,NC,40671,38021,2650,0,0,0
12353,12354,1942,NC-00030,WILMINGTON,28405,NEW HANOVER,NC,18619,18619,0,16400,16400,0
12353,12354,1942,NC-00030,WILMINGTON,28457,PENDER,NC,3275,1975,1300,0,0,0
12353,12354,1942,NC-00030,WINDSOR,27983,BERTIE,NC,1848466,1167516,680950,682200,382000,300200
12353,12354,1942,NC-00030,WINNABOW,28479,BRUNSWICK,NC,16866,16866,0,13200,13200,0
12357,12358,,CT-00016,BRIDGEPORT,06604,FAIRFIELD,CT,9715,205,9510,9800,300,9500
12357,12358,,CT-00016,BRIDGEPORT,06606,FAIRFIELD,CT,15066,14066,1000,0,0,0
12357,12358,,CT-00016,BRIDGEPORT,06607,FAIRFIELD,CT,65484,64004,1480,0,0,0
12357,12358,,CT-00016,BRIDGEPORT,06608,FAIRFIELD,CT,4478,4478,0,0,0,0
12366,12367,,PR-00011,AIBONITO,00705,AIBONITO,PR,21427,21427,0,21500,21500,0
12366,12367,,PR-00011,COAMO,00769,COAMO,PR,1750,0,1750,0,0,0
12366,12367,,PR-00011,JAYUYA,00664,JAYUYA,PR,32180,32180,0,13400,13400,0
12366,12367,,PR-00011,JUANA DIAZ,00795,JUANA DIAZ,PR,10878,10878,0,10900,10900,0
12366,12367,,PR-00011,PATILLAS,00723,PATILLAS,PR,29408,26658,2750,0,0,0
12366,12367,,PR-00011,SALINAS,00751,SALINAS,PR,41826,27021,14805,28000,16900,11100
12366,12367,,PR-00011,SANTA ISABEL,00757,SANTA ISABEL,PR,6376,6376,0,6400,6400,0
12366,12367,,PR-00011,UTUADO,00641,UTUADO,PR,23752,23752,0,0,0,0
12366,12367,,PR-00011,YAUCO,00698,YAUCO,PR,56595,56595,0,11000,11000,0
12370,12371,,CA-00160,SAN BRUNO,94066,SAN MATEO,CA,298500,232100,66400,216400,176400,40000
12377,12378,,TX-00363,ARLINGTON,76001,TARRANT,TX,25767,18792,6975,25800,18800,7000
12377,12378,,TX-00363,ARLINGTON,76006,TARRANT,TX,4000,0,4000,0,0,0
12377,12378,,TX-00363,ARLINGTON,76013,TARRANT,TX,1331503,848073,483430,355900,203800,152100
12377,12378,,TX-00363,ARLINGTON,76016,TARRANT,TX,124869,122669,2200,114600,112400,2200
12377,12378,,TX-00363,ARLINGTON,76017,TARRANT,TX,16030,16030,0,14000,14000,0
12377,12378,,TX-00363,AUSTIN,78759,TRAVIS,TX,36496,35046,1450,24400,24400,0
12377,12378,,TX-00363,CEDAR PARK,78613,TRAVIS,TX,84790,44515,40275,84600,44600,40000
12377,12378,,TX-00363,CEDAR PARK,78613,WILLIAMSON,TX,257620,189320,68300,125700,90000,35700
12377,12378,,TX-00363,DECATUR,76234,WISE,TX,35105,31755,3350,0,0,0
12377,12378,,TX-00363,EULESS,76039,TARRANT,TX,367135,221270,145865,131600,51600,80000
12377,12378,,TX-00363,FLOWER MOUND,75028,DENTON,TX,369350,290975,78375,67900,65400,2500
12377,12378,,TX-00363,FORT WORTH,76119,TARRANT,TX,24169,21769,2400,24200,21800,2400
12377,12378,,TX-00363,GEORGETOWN,78626,WILLIAMSON,TX,663244,363549,299695,268100,154100,114000
12377,12378,,TX-00363,GEORGETOWN,78628,WILLIAMSON,TX,431662,327837,103825,177900,143800,34100
12377,12378,,TX-00363,GEORGETOWN,78633,WILLIAMSON,TX,99649,75084,24565,14000,14000,0
12377,12378,,TX-00363,HARKER HEIGHTS,76548,BELL,TX,371910,257535,114375,70900,40900,30000
12377,12378,,TX-00363,HURST,76053,TARRANT,TX,49993,34493,15500,50000,34500,15500
12377,12378,,TX-00363,KENNEDALE,76060,TARRANT,TX,36292,30242,6050,36300,30300,6000
12377,12378,,TX-00363,KILLEEN,76543,BELL,TX,149497,123347,26150,115800,98300,17500
12377,12378,,TX-00363,KILLEEN,76547,BELL,TX,3681,3681,0,0,0,0
12377,12378,,TX-00363,LEANDER,78641,WILLIAMSON,TX,46717,30817,15900,42400,26500,15900
12377,12378,,TX-00363,NOLANVILLE,76559,BELL,TX,488263,287943,200320,373800,291900,71100
12377,12378,,TX-00363,RIO VISTA,76093,JOHNSON,TX,27661,27661,0,27500,27500,0
12377,12378,,TX-00363,ROUND ROCK,78664,WILLIAMSON,TX,104880,54180,50700,0,0,0
12377,12378,,TX-00363,ROUND ROCK,78681,WILLIAMSON,TX,892273,540232,352041,166500,34300,132200
12377,12378,,TX-00363,SALADO,76571,BELL,TX,1300467,773782,526685,593300,426200,167100
12377,12378,,TX-00363,TAYLOR,76574,WILLIAMSON,TX,99538,78238,21300,14000,14000,0
12377,12378,,TX-00363,VENUS,76084,JOHNSON,TX,140941,130741,10200,158800,130800,7200
12389,12390,,PA-00035,BOOTHWYN,19061,DELAWARE,PA,16327,10942,5385,14000,10600,3400
12389,12390,,PA-00035,BROOKHAVEN,19015,DELAWARE,PA,85047,59357,25690,14000,6200,7800
12389,12390,,PA-00035,CHESTER,19013,DELAWARE,PA,32542,23192,9350,7900,0,7900
12389,12390,,PA-00035,CHESTER,19015,DELAWARE,PA,26031,16681,9350,9400,0,9400
12389,12390,,PA-00035,COATESVILLE,19320,CHESTER,PA,52408,52408,0,0,0,0
12389,12390,,PA-00035,EXTON,19341,CHESTER,PA,69988,69988,0,70000,70000,0
12389,12390,,PA-00035,NEWTOWN SQUARE,19073,DELAWARE,PA,24127,24127,0,24200,24200,0
12389,12390,,PA-00035,PHILADELPHIA,19153,PHILADELPHIA,PA,13785,13785,0,13800,13800,0
12389,12390,,PA-00035,PROSPECT PARK,19076,DELAWARE,PA,33640,26740,6900,0,0,0
12389,12390,,PA-00035,SWARTHMORE,19081,DELAWARE,PA,16769,13144,3625,0,0,0
12389,12390,,PA-00035,THORNTON,19373,DELAWARE,PA,9659,9659,0,9700,9700,0
12389,12390,,PA-00035,WEST CHESTER,19382,CHESTER,PA,6055,6055,0,0,0,0
12389,12390,,PA-00035,WEST GROVE,19390,CHESTER,PA,20286,11916,8370,20300,12000,8300
12391,12392,,NC-00031,VALE,28168,LINCOLN,NC,789835,573708,216127,323100,275300,47800
12407,12408,,MA-00030,AGAWAM,01001,HAMPDEN,MA,57815,0,57815,48500,0,48500
12409,12410,,MS-00042,ABERDEEN,39730,MONROE,MS,172585,143950,28635,147200,119600,27600
12409,12410,,MS-00042,STARKVILLE,39759,OKTIBBEHA,MS,46201,39148,7053,19800,14600,5200
12411,12412,,MD-00014,BALTIMORE,21214,BALTIMORE CITY,MD,8540,6565,1975,0,0,0
12418,12419,,VI-00006,CHRISTENSTED,00820,SAINT CROIX,VI,16468,11938,4530,16500,12000,4500
12418,12419,,VI-00006,CHRISTIANSTED,00820,SAINT CROIX,VI,167992,139072,28920,100000,89900,10100
12418,12419,,VI-00006,CHRISTIANSTED,00851,SAINT CROIX,VI,19254,10354,8900,0,0,0
12418,12419,,VI-00006,FREDERIKSTED,00840,SAINT CROIX,VI,226349,170139,56210,80400,41500,38900
12418,12419,,VI-00006,FREDERIKSTED,00841,SAINT CROIX,VI,211979,186416,25563,168400,152400,16000
12418,12419,,VI-00006,FREDERIKSTED,00851,SAINT CROIX,VI,3600,0,3600,3600,0,3600
12418,12419,,VI-00006,KINGSHILL,00851,SAINT CROIX,VI,45549,34099,11450,0,0,0
12449,12450,,PA-00036,PHILADELPHIA,19131,PHILADELPHIA,PA,21800,0,21800,0,0,0
12449,12450,,PA-00036,PHILADELPHIA,19139,PHILADELPHIA,PA,46868,0,46868,45800,0,45800
12454,12455,,MO-00046,FENTON,63026,SAINT LOUIS,MO,46341,43901,2440,34700,34200,500
12454,12455,,MO-00046,ROBERTSVILLE,63072,FRANKLIN,MO,541061,456511,84550,362600,299600,63000
12454,12455,,MO-00046,SAINT LOUIS,63127,SAINT LOUIS,MO,176645,120245,56400,0,0,0
12454,12455,,MO-00046,SAINT LOUIS,63136,SAINT LOUIS,MO,136360,125910,10450,0,0,0
12454,12455,,MO-00046,ST. LOUIS,63119,SAINT LOUIS,MO,3200,0,3200,3200,0,3200
12459,12460,,CA-00162,ANAHEIM,92807,ORANGE,CA,9446,9446,0,9500,9500,0
12459,12460,,CA-00162,APPLE VALLEY,92307,SAN BERNARDINO,CA,317208,224713,92495,102800,91500,11300
12459,12460,,CA-00162,APPLE VALLEY,92308,SAN BERNARDINO,CA,157974,152299,5675,156900,151300,5600
12459,12460,,CA-00162,ARROYO GRANDE,93420,SAN LUIS OBISPO,CA,39180,35130,4050,8300,8300,0
12459,12460,,CA-00162,BAKERSFIELD,93301,KERN,CA,6682,6682,0,6700,6700,0
12459,12460,,CA-00162,BAKERSFIELD,93305,KERN,CA,41706,41706,0,0,0,0
12459,12460,,CA-00162,BAKERSFIELD,93306,KERN,CA,48864,48864,0,28000,28000,0
12459,12460,,CA-00162,BAKERSFIELD,93307,KERN,CA,17631,15131,2500,14000,14000,0
12459,12460,,CA-00162,BAKERSFIELD,93309,KERN,CA,39942,27592,12350,14000,14000,0
12459,12460,,CA-00162,BAKERSFIELD,93311,KERN,CA,25081,25081,0,25100,25100,0
12459,12460,,CA-00162,BAKERSFIELD,93312,KERN,CA,22949,22949,0,0,0,0
12459,12460,,CA-00162,BARSTOW,92311,SAN BERNARDINO,CA,107926,94801,13125,108000,94900,13100
12459,12460,,CA-00162,BEAVER DAM,86432,MOHAVE,AZ,64669,62194,2475,64700,62200,2500
12459,12460,,CA-00162,BODFISH,93205,KERN,CA,8382,8382,0,8400,8400,0
12459,12460,,CA-00162,BONITA,91902,SAN DIEGO,CA,52722,52722,0,14000,14000,0
12459,12460,,CA-00162,CAPISTRANO BEACH,92624,ORANGE,CA,8856,8256,600,8900,8300,600
12459,12460,,CA-00162,CHULA VISTA,91913,SAN DIEGO,CA,15679,15679,0,8300,8300,0
12459,12460,,CA-00162,COLTON,92324,SAN BERNARDINO,CA,26947,23722,3225,27000,23800,3200
12459,12460,,CA-00162,CORONA,92503,RIVERSIDE,CA,8039,7709,330,5100,4800,300
12459,12460,,CA-00162,CORONA,92882,RIVERSIDE,CA,51210,51210,0,19300,19300,0
12459,12460,,CA-00162,CRESTON,93432,SAN LUIS OBISPO,CA,12096,12096,0,12100,12100,0
12459,12460,,CA-00162,DANA POINT,92629,ORANGE,CA,62379,58259,4120,58000,53900,4100
12459,12460,,CA-00162,DIAMOND BAR,91765,LOS ANGELES,CA,27180,27180,0,0,0,0
12459,12460,,CA-00162,DOVE CANYON,92679,ORANGE,CA,491725,362300,129425,183400,143400,40000
12459,12460,,CA-00162,EL CAJON,92021,SAN DIEGO,CA,41048,41048,0,0,0,0
12459,12460,,CA-00162,ENCINITAS,92024,SAN DIEGO,CA,62455,62455,0,56400,56400,0
12459,12460,,CA-00162,ESCONDIDO,92027,SAN DIEGO,CA,32827,32827,0,21100,21100,0
12459,12460,,CA-00162,ESCONDIDO,92029,SAN DIEGO,CA,44072,44072,0,48300,44100,0
12459,12460,,CA-00162,FALLBROOK,92028,SAN DIEGO,CA,46447,45547,900,16300,15400,900
12459,12460,,CA-00162,FOOTHILL RANCH,92610,ORANGE,CA,111349,107899,3450,94700,91300,3400
12459,12460,,CA-00162,FOREST FALLS,92339,SAN BERNARDINO,CA,11627,10627,1000,0,0,0
12459,12460,,CA-00162,GARDENA,90249,LOS ANGELES,CA,24029,24029,0,14000,14000,0
12459,12460,,CA-00162,GLENDALE,91208,LOS ANGELES,CA,41090,32090,9000,0,0,0
12459,12460,,CA-00162,GROVER BEACH,93433,SAN LUIS OBISPO,CA,114479,107999,6480,98800,98800,0
12459,12460,,CA-00162,HESPERIA,92345,SAN BERNARDINO,CA,151732,102557,49175,93000,53000,40000
12459,12460,,CA-00162,HIGHLAND,92346,SAN BERNARDINO,CA,807487,653141,154346,427100,337900,89200
12459,12460,,CA-00162,INGLEWOOD,90305,LOS ANGELES,CA,27945,27945,0,27800,27800,0
12459,12460,,CA-00162,LA MESA,91941,SAN DIEGO,CA,89715,89715,0,38600,38600,0
12459,12460,,CA-00162,LAGUNA BEACH,92651,ORANGE,CA,1600432,1144533,455899,552700,411600,141100
12459,12460,,CA-00162,LAGUNA NIGUEL,92677,ORANGE,CA,79885,63710,16175,79900,63800,16100
12459,12460,,CA-00162,LAKESIDE,92040,SAN DIEGO,CA,55822,55822,0,22200,18500,0
12459,12460,,CA-00162,LEMON GROVE,91945,SAN DIEGO,CA,16413,16413,0,16500,16500,0
12459,12460,,CA-00162,LITTLEFIELD,86432,MOHAVE,AZ,201658,201658,0,200000,200000,0
12459,12460,,CA-00162,LOMA LINDA,92354,SAN BERNARDINO,CA,53448,53448,0,53500,53500,0
12459,12460,,CA-00162,LOS ANGELES,90008,LOS ANGELES,CA,17645,16825,820,14000,13600,400
12459,12460,,CA-00162,LOS ANGELES,90039,LOS ANGELES,CA,13201,13201,0,13300,13300,0
12459,12460,,CA-00162,LOS ANGELES,90043,LOS ANGELES,CA,7939,7939,0,0,0,0
12459,12460,,CA-00162,LOS ANGELES,90056,LOS ANGELES,CA,16120,16120,0,14000,14000,0
12459,12460,,CA-00162,LOS ANGELES,90059,LOS ANGELES,CA,2875,0,2875,2900,0,2900
12459,12460,,CA-00162,LOS ANGELES,90065,LOS ANGELES,CA,65665,61365,4300,65700,61400,4300
12459,12460,,CA-00162,MENIFEE,92584,RIVERSIDE,CA,2509,2509,0,2600,2600,0
12459,12460,,CA-00162,MISSION VIEJO,92691,ORANGE,CA,14292,14292,0,14000,14000,0
12459,12460,,CA-00162,MURRIETA,92563,RIVERSIDE,CA,7625,6275,1350,1400,0,1400
12459,12460,,CA-00162,NIPOMO,93444,SAN LUIS OBISPO,CA,51281,50731,550,12400,12400,0
12459,12460,,CA-00162,OCEANSIDE,92056,SAN DIEGO,CA,31187,31187,0,11200,11200,0
12459,12460,,CA-00162,OCEANSIDE,92057,SAN DIEGO,CA,12664,12664,0,0,0,0
12459,12460,,CA-00162,ONTARIO,91761,SAN BERNARDINO,CA,30980,21560,9420,31000,21600,9400
12459,12460,,CA-00162,RAMONA,92065,SAN DIEGO,CA,40703,31428,9275,40800,31500,9300
12459,12460,,CA-00162,RANCHO CUCAMONGA,91730,SAN BERNARDINO,CA,26116,26116,0,0,0,0
12459,12460,,CA-00162,REDLANDS,92373,SAN BERNARDINO,CA,171243,152743,18500,166300,147800,18500
12459,12460,,CA-00162,RIVERSIDE,92504,RIVERSIDE,CA,8968,8968,0,9000,9000,0
12459,12460,,CA-00162,RIVERSIDE,92508,RIVERSIDE,CA,6624,6624,0,0,0,0
12459,12460,,CA-00162,RUNNING SPRINGS,92382,SAN BERNARDINO,CA,193274,193274,0,41200,41200,0
12459,12460,,CA-00162,SAN BERNARDINO,92404,SAN BERNARDINO,CA,74248,71548,2700,9300,9300,0
12459,12460,,CA-00162,SAN BERNARDINO,92410,SAN BERNARDINO,CA,21397,21397,0,0,0,0
12459,12460,,CA-00162,SAN CLEMENTE,92672,ORANGE,CA,64122,64122,0,63500,58000,0
12459,12460,,CA-00162,SAN CLEMENTE,92673,ORANGE,CA,50098,50098,0,19600,19600,0
12459,12460,,CA-00162,SAN DIEGO,92103,SAN DIEGO,CA,122764,117224,5540,109700,109700,0
12459,12460,,CA-00162,SAN DIEGO,92105,SAN DIEGO,CA,21675,11800,9875,21700,11800,9900
12459,12460,,CA-00162,SAN DIEGO,92110,SAN DIEGO,CA,20064,20064,0,14000,14000,0
12459,12460,,CA-00162,SAN DIEGO,92111,SAN DIEGO,CA,5870,5870,0,5900,5900,0
12459,12460,,CA-00162,SAN DIEGO,92112,SAN DIEGO,CA,84256,73236,11020,84300,73300,11000
12459,12460,,CA-00162,SAN DIEGO,92114,SAN DIEGO,CA,19380,19380,0,19400,19400,0
12459,12460,,CA-00162,SAN DIEGO,92115,SAN DIEGO,CA,12194,12194,0,12200,12200,0
12459,12460,,CA-00162,SAN DIEGO,92116,SAN DIEGO,CA,109412,93662,15750,5800,5800,0
12459,12460,,CA-00162,SAN DIEGO,92122,SAN DIEGO,CA,26875,26875,0,8500,5500,0
12459,12460,,CA-00162,SAN DIEGO,92123,SAN DIEGO,CA,8214,8214,0,8300,8300,0
12459,12460,,CA-00162,SAN DIEGO,92126,SAN DIEGO,CA,3964,3964,0,0,0,0
12459,12460,,CA-00162,SAN DIEGO,92129,SAN DIEGO,CA,27674,27674,0,27000,27000,0
12459,12460,,CA-00162,SAN DIEGO,92139,SAN DIEGO,CA,2880,2880,0,0,0,0
12459,12460,,CA-00162,SAN DIMAS,91773,LOS ANGELES,CA,26726,26726,0,0,0,0
12459,12460,,CA-00162,SANTA MARGARITA,93453,SAN LUIS OBISPO,CA,11760,11760,0,11800,11800,0
12459,12460,,CA-00162,SANTEE,92071,SAN DIEGO,CA,25410,25410,0,24500,24500,0
12459,12460,,CA-00162,SEAL BEACH,90740,ORANGE,CA,24377,24377,0,24300,24300,0
12459,12460,,CA-00162,SILVERADO,92676,ORANGE,CA,1243395,1103382,140013,439300,385200,54100
12459,12460,,CA-00162,SPRING VALLEY,91977,SAN DIEGO,CA,61730,59580,2150,55300,53100,2200
12459,12460,,CA-00162,SPRING VALLEY,91979,SAN DIEGO,CA,14448,14448,0,0,0,0
12459,12460,,CA-00162,STUDIO CITY,91604,LOS ANGELES,CA,21650,19150,2500,26100,19200,2500
12459,12460,,CA-00162,TEHACHAPI,93561,KERN,CA,10894,10894,0,10900,10900,0
12459,12460,,CA-00162,TEMPLETON,93465,SAN LUIS OBISPO,CA,21182,21182,0,0,0,0
12459,12460,,CA-00162,TRABUCO,92679,ORANGE,CA,18101,18101,0,0,0,0
